xUp yUp xLow yLow curr_spring des_Spring time
-2.45198e-06 -0.0186521 5.1074e-07 -0.940003 0.922427 0.919377 0.255
-2.45366e-06 -0.0190309 5.12229e-07 -0.939307 0.921351 0.918302 0.2551
-2.45526e-06 -0.0194088 5.13696e-07 -0.938613 0.920276 0.91723 0.2552
-2.45676e-06 -0.0197858 5.15144e-07 -0.93792 0.919204 0.91616 0.2553
-2.45816e-06 -0.0201619 5.16578e-07 -0.937229 0.918134 0.915092 0.2554
-2.45943e-06 -0.0205371 5.18007e-07 -0.936539 0.917067 0.914027 0.2555
-2.46062e-06 -0.0209114 5.19413e-07 -0.93585 0.916001 0.912964 0.2556
-2.46166e-06 -0.0212847 5.20799e-07 -0.935163 0.914938 0.911904 0.2557
-2.46262e-06 -0.0216571 5.22192e-07 -0.934477 0.913878 0.910846 0.2558
-2.46347e-06 -0.0220285 5.23546e-07 -0.933792 0.91282 0.90979 0.2559
-2.46421e-06 -0.022399 5.24894e-07 -0.933109 0.911764 0.908738 0.256
-2.46481e-06 -0.0227684 5.2621e-07 -0.932428 0.910711 0.907687 0.2561
-2.46532e-06 -0.0231368 5.27487e-07 -0.931748 0.90966 0.90664 0.2562
-2.46571e-06 -0.0235043 5.28748e-07 -0.93107 0.908612 0.905595 0.2563
-2.46602e-06 -0.0238706 5.29975e-07 -0.930394 0.907566 0.904553 0.2564
-2.46618e-06 -0.024236 5.31187e-07 -0.929719 0.906523 0.903513 0.2565
-2.4662e-06 -0.0246002 5.32385e-07 -0.929045 0.905483 0.902477 0.2566
-2.46611e-06 -0.0249634 5.3356e-07 -0.928374 0.904445 0.901443 0.2567
-2.46589e-06 -0.0253255 5.34718e-07 -0.927704 0.90341 0.900412 0.2568
-2.46555e-06 -0.0256865 5.35852e-07 -0.927036 0.902379 0.899385 0.2569
-2.46511e-06 -0.0260463 5.36949e-07 -0.92637 0.901349 0.89836 0.257
-2.46456e-06 -0.0264051 5.38017e-07 -0.925705 0.900323 0.897338 0.2571
-2.46387e-06 -0.0267627 5.39055e-07 -0.925042 0.8993 0.896319 0.2572
-2.46307e-06 -0.0271191 5.40061e-07 -0.924381 0.89828 0.895304 0.2573
-2.46216e-06 -0.0274744 5.41027e-07 -0.923723 0.897262 0.894291 0.2574
-2.46107e-06 -0.0278284 5.41982e-07 -0.923065 0.896248 0.893282 0.2575
-2.45991e-06 -0.0281813 5.42903e-07 -0.92241 0.895237 0.892276 0.2576
-2.45861e-06 -0.028533 5.43794e-07 -0.921757 0.894229 0.891273 0.2577
-2.45718e-06 -0.0288834 5.44662e-07 -0.921106 0.893224 0.890273 0.2578
-2.45563e-06 -0.0292327 5.45504e-07 -0.920457 0.892223 0.889277 0.2579
-2.45395e-06 -0.0295806 5.46331e-07 -0.91981 0.891224 0.888284 0.258
-2.45214e-06 -0.0299273 5.47134e-07 -0.919165 0.890229 0.887295 0.2581
-2.45018e-06 -0.0302728 5.47904e-07 -0.918522 0.889237 0.886309 0.2582
-2.4481e-06 -0.0306169 5.48649e-07 -0.917881 0.888249 0.885327 0.2583
-2.44589e-06 -0.0309597 5.49352e-07 -0.917242 0.887264 0.884348 0.2584
-2.44351e-06 -0.0313013 5.50022e-07 -0.916606 0.886282 0.883373 0.2585
-2.44102e-06 -0.0316415 5.50663e-07 -0.915971 0.885304 0.882401 0.2586
-2.43839e-06 -0.0319804 5.51263e-07 -0.915339 0.88433 0.881433 0.2587
-2.43564e-06 -0.0323179 5.51831e-07 -0.914709 0.883359 0.880469 0.2588
-2.43277e-06 -0.0326541 5.52365e-07 -0.914082 0.882391 0.879508 0.2589
-2.42975e-06 -0.0329889 5.52863e-07 -0.913456 0.881427 0.878551 0.259
-2.42659e-06 -0.0333223 5.53327e-07 -0.912833 0.880467 0.877598 0.2591
-2.42328e-06 -0.0336543 5.53763e-07 -0.912213 0.879511 0.876649 0.2592
-2.41984e-06 -0.0339849 5.54168e-07 -0.911594 0.878558 0.875704 0.2593
-2.41621e-06 -0.0343141 5.54542e-07 -0.910978 0.877609 0.874762 0.2594
-2.41248e-06 -0.0346418 5.54865e-07 -0.910365 0.876664 0.873825 0.2595
-2.40861e-06 -0.0349681 5.55146e-07 -0.909754 0.875723 0.872892 0.2596
-2.4046e-06 -0.035293 5.55385e-07 -0.909145 0.874786 0.871962 0.2597
-2.40045e-06 -0.0356164 5.55589e-07 -0.908539 0.873852 0.871037 0.2598
-2.39614e-06 -0.0359383 5.55746e-07 -0.907936 0.872923 0.870116 0.2599
-2.39169e-06 -0.0362587 5.55875e-07 -0.907335 0.871997 0.869199 0.26
-2.38706e-06 -0.0365776 5.55988e-07 -0.906736 0.871076 0.868286 0.2601
-2.38233e-06 -0.036895 5.5605e-07 -0.90614 0.870159 0.867377 0.2602
-2.37739e-06 -0.0372109 5.56055e-07 -0.905547 0.869245 0.866473 0.2603
-2.37232e-06 -0.0375252 5.56037e-07 -0.904957 0.868336 0.865573 0.2604
-2.36709e-06 -0.037838 5.55972e-07 -0.904369 0.867431 0.864677 0.2605
-2.36173e-06 -0.0381492 5.55879e-07 -0.903783 0.866531 0.863785 0.2606
-2.35621e-06 -0.0384589 5.55735e-07 -0.903201 0.865634 0.862898 0.2607
-2.35057e-06 -0.0387669 5.55562e-07 -0.902621 0.864742 0.862016 0.2608
-2.34474e-06 -0.0390734 5.55336e-07 -0.902044 0.863854 0.861137 0.2609
-2.33878e-06 -0.0393783 5.55069e-07 -0.90147 0.862971 0.860264 0.261
-2.33267e-06 -0.0396816 5.54752e-07 -0.900898 0.862091 0.859395 0.2611
-2.3264e-06 -0.0399832 5.54396e-07 -0.90033 0.861217 0.85853 0.2612
-2.32001e-06 -0.0402832 5.53981e-07 -0.899764 0.860346 0.85767 0.2613
-2.31341e-06 -0.0405816 5.53535e-07 -0.899201 0.859481 0.856815 0.2614
-2.30666e-06 -0.0408783 5.53053e-07 -0.898641 0.858619 0.855964 0.2615
-2.29973e-06 -0.0411733 5.52522e-07 -0.898084 0.857763 0.855118 0.2616
-2.29266e-06 -0.0414667 5.51947e-07 -0.89753 0.856911 0.854277 0.2617
-2.28543e-06 -0.0417584 5.51325e-07 -0.896979 0.856063 0.85344 0.2618
-2.27808e-06 -0.0420484 5.50654e-07 -0.89643 0.85522 0.852608 0.2619
-2.27055e-06 -0.0423367 5.49936e-07 -0.895885 0.854382 0.851782 0.262
-2.26287e-06 -0.0426233 5.49174e-07 -0.895343 0.853549 0.85096 0.2621
-2.25501e-06 -0.0429081 5.4836e-07 -0.894804 0.85272 0.850142 0.2622
-2.24701e-06 -0.0431913 5.47493e-07 -0.894268 0.851896 0.84933 0.2623
-2.23885e-06 -0.0434726 5.46571e-07 -0.893735 0.851077 0.848523 0.2624
-2.23052e-06 -0.0437523 5.45604e-07 -0.893206 0.850263 0.847721 0.2625
-2.22204e-06 -0.0440301 5.44582e-07 -0.892679 0.849453 0.846924 0.2626
-2.21341e-06 -0.0443062 5.43507e-07 -0.892156 0.848649 0.846131 0.2627
-2.2046e-06 -0.0445805 5.42394e-07 -0.891635 0.847849 0.845344 0.2628
-2.19568e-06 -0.044853 5.41215e-07 -0.891118 0.847055 0.844562 0.2629
-2.18654e-06 -0.0451237 5.40002e-07 -0.890605 0.846265 0.843786 0.263
-2.17726e-06 -0.0453926 5.38743e-07 -0.890094 0.845481 0.843014 0.2631
-2.16778e-06 -0.0456597 5.37442e-07 -0.889587 0.844701 0.842248 0.2632
-2.15819e-06 -0.045925 5.36084e-07 -0.889083 0.843927 0.841486 0.2633
-2.14839e-06 -0.0461884 5.34675e-07 -0.888582 0.843158 0.840731 0.2634
-2.13844e-06 -0.04645 5.3322e-07 -0.888085 0.842394 0.83998 0.2635
-2.12831e-06 -0.0467097 5.31719e-07 -0.887591 0.841635 0.839235 0.2636
-2.11804e-06 -0.0469675 5.30155e-07 -0.8871 0.840881 0.838495 0.2637
-2.1076e-06 -0.0472235 5.28539e-07 -0.886613 0.840133 0.83776 0.2638
-2.09701e-06 -0.0474776 5.26862e-07 -0.886129 0.83939 0.837031 0.2639
-2.08626e-06 -0.0477298 5.25127e-07 -0.885649 0.838652 0.836308 0.264
-2.07538e-06 -0.0479801 5.23331e-07 -0.885172 0.837919 0.835589 0.2641
-2.06428e-06 -0.0482285 5.21496e-07 -0.884699 0.837192 0.834877 0.2642
-2.05305e-06 -0.048475 5.19603e-07 -0.884229 0.83647 0.83417 0.2643
-2.04163e-06 -0.0487196 5.17658e-07 -0.883763 0.835754 0.833468 0.2644
-2.03005e-06 -0.0489622 5.1566e-07 -0.8833 0.835043 0.832772 0.2645
-2.01827e-06 -0.0492029 5.13616e-07 -0.882841 0.834338 0.832082 0.2646
-2.00635e-06 -0.0494417 5.11521e-07 -0.882385 0.833638 0.831397 0.2647
-1.99424e-06 -0.0496785 5.09367e-07 -0.881933 0.832943 0.830718 0.2648
-1.98198e-06 -0.0499133 5.07158e-07 -0.881485 0.832255 0.830045 0.2649
-1.96955e-06 -0.0501461 5.04889e-07 -0.88104 0.831571 0.829377 0.265
-1.95703e-06 -0.050377 5.02552e-07 -0.880599 0.830894 0.828715 0.2651
-1.94434e-06 -0.0506059 5.0016e-07 -0.880161 0.830222 0.828059 0.2652
-1.93141e-06 -0.0508328 4.97722e-07 -0.879727 0.829555 0.827409 0.2653
-1.91836e-06 -0.0510577 4.95228e-07 -0.879297 0.828895 0.826764 0.2654
-1.90516e-06 -0.0512805 4.92666e-07 -0.878871 0.82824 0.826125 0.2655
-1.89176e-06 -0.0515014 4.9006e-07 -0.878448 0.827591 0.825493 0.2656
-1.87822e-06 -0.0517202 4.87386e-07 -0.87803 0.826947 0.824866 0.2657
-1.86446e-06 -0.051937 4.84677e-07 -0.877615 0.826309 0.824245 0.2658
-1.85059e-06 -0.0521518 4.81894e-07 -0.877203 0.825678 0.82363 0.2659
-1.83649e-06 -0.0523645 4.79066e-07 -0.876796 0.825052 0.823021 0.266
-1.82231e-06 -0.0525752 4.76171e-07 -0.876392 0.824431 0.822418 0.2661
-1.80793e-06 -0.0527838 4.73228e-07 -0.875993 0.823817 0.821821 0.2662
-1.7934e-06 -0.0529903 4.70219e-07 -0.875597 0.823209 0.82123 0.2663
-1.77872e-06 -0.0531948 4.67159e-07 -0.875205 0.822606 0.820645 0.2664
-1.7639e-06 -0.0533972 4.64032e-07 -0.874817 0.82201 0.820066 0.2665
-1.74763e-06 -0.0535975 4.61574e-07 -0.874433 0.82142 0.819494 0.2666
-1.73064e-06 -0.0537957 4.59367e-07 -0.874052 0.820835 0.818927 0.2667
-1.71331e-06 -0.0539919 4.57221e-07 -0.873676 0.820257 0.818367 0.2668
-1.69595e-06 -0.0541859 4.54859e-07 -0.873304 0.819684 0.817813 0.2669
-1.67868e-06 -0.0543779 4.52251e-07 -0.872936 0.819118 0.817265 0.267
-1.66162e-06 -0.0545678 4.49309e-07 -0.872571 0.818558 0.816723 0.2671
-1.6448e-06 -0.0547555 4.4612e-07 -0.872211 0.818004 0.816188 0.2672
-1.62812e-06 -0.0549411 4.42689e-07 -0.871855 0.817456 0.815658 0.2673
-1.61155e-06 -0.0551246 4.39121e-07 -0.871503 0.816914 0.815135 0.2674
-1.59503e-06 -0.055306 4.35419e-07 -0.871155 0.816378 0.814619 0.2675
-1.57847e-06 -0.0554852 4.31663e-07 -0.870811 0.815849 0.814109 0.2676
-1.56182e-06 -0.0556622 4.27841e-07 -0.870471 0.815326 0.813605 0.2677
-1.54505e-06 -0.0558371 4.23992e-07 -0.870135 0.814809 0.813107 0.2678
-1.52815e-06 -0.0560098 4.20096e-07 -0.869804 0.814298 0.812616 0.2679
-1.51106e-06 -0.0561804 4.16178e-07 -0.869476 0.813794 0.812131 0.268
-1.49377e-06 -0.0563488 4.12201e-07 -0.869153 0.813296 0.811653 0.2681
-1.47638e-06 -0.056515 4.08188e-07 -0.868834 0.812804 0.811181 0.2682
-1.45882e-06 -0.056679 4.04109e-07 -0.868519 0.812319 0.810716 0.2683
-1.44113e-06 -0.0568408 3.99981e-07 -0.868208 0.81184 0.810257 0.2684
-1.42334e-06 -0.0570004 3.95777e-07 -0.867901 0.811367 0.809804 0.2685
-1.40543e-06 -0.0571578 3.91519e-07 -0.867599 0.810901 0.809358 0.2686
-1.38736e-06 -0.057313 3.87187e-07 -0.867301 0.810441 0.808919 0.2687
-1.36916e-06 -0.057466 3.82807e-07 -0.867007 0.809988 0.808486 0.2688
-1.35087e-06 -0.0576167 3.78364e-07 -0.866717 0.809541 0.80806 0.2689
-1.3324e-06 -0.0577653 3.73865e-07 -0.866432 0.809101 0.80764 0.269
-1.31382e-06 -0.0579116 3.69302e-07 -0.866151 0.808667 0.807227 0.2691
-1.29515e-06 -0.0580556 3.6469e-07 -0.865874 0.808239 0.806821 0.2692
-1.2763e-06 -0.0581974 3.60022e-07 -0.865602 0.807819 0.806421 0.2693
-1.25737e-06 -0.058337 3.55304e-07 -0.865334 0.807404 0.806028 0.2694
-1.23827e-06 -0.0584743 3.50525e-07 -0.86507 0.806997 0.805641 0.2695
-1.21908e-06 -0.0586094 3.45702e-07 -0.86481 0.806595 0.805262 0.2696
-1.19974e-06 -0.0587422 3.40819e-07 -0.864555 0.806201 0.804889 0.2697
-1.18026e-06 -0.0588727 3.35896e-07 -0.864304 0.805813 0.804522 0.2698
-1.16071e-06 -0.059001 3.30916e-07 -0.864058 0.805432 0.804163 0.2699
-1.14101e-06 -0.059127 3.2589e-07 -0.863816 0.805057 0.80381 0.27
-1.12119e-06 -0.0592507 3.20815e-07 -0.863578 0.804689 0.803464 0.2701
-1.10126e-06 -0.0593722 3.15693e-07 -0.863345 0.804328 0.803124 0.2702
-1.08121e-06 -0.0594913 3.10523e-07 -0.863116 0.803973 0.802792 0.2703
-1.06107e-06 -0.0596082 3.05312e-07 -0.862892 0.803625 0.802466 0.2704
-1.04078e-06 -0.0597227 3.00049e-07 -0.862672 0.803284 0.802147 0.2705
-1.0204e-06 -0.059835 2.94743e-07 -0.862457 0.80295 0.801835 0.2706
-9.99898e-07 -0.059945 2.89387e-07 -0.862246 0.802622 0.80153 0.2707
-9.79284e-07 -0.0600526 2.83995e-07 -0.862039 0.802301 0.801231 0.2708
-9.58572e-07 -0.060158 2.78555e-07 -0.861837 0.801987 0.80094 0.2709
-9.37763e-07 -0.060261 2.73079e-07 -0.86164 0.801679 0.800655 0.271
-9.16854e-07 -0.0603618 2.67555e-07 -0.861447 0.801379 0.800377 0.2711
-8.95842e-07 -0.0604602 2.62e-07 -0.861258 0.801085 0.800106 0.2712
-8.74732e-07 -0.0605563 2.56396e-07 -0.861074 0.800798 0.799842 0.2713
-8.53525e-07 -0.06065 2.5076e-07 -0.860895 0.800518 0.799585 0.2714
-8.32221e-07 -0.0607414 2.45084e-07 -0.86072 0.800245 0.799335 0.2715
-8.10832e-07 -0.0608305 2.3937e-07 -0.860549 0.799978 0.799092 0.2716
-7.89345e-07 -0.0609173 2.33617e-07 -0.860383 0.799719 0.798855 0.2717
-7.67794e-07 -0.0610017 2.2783e-07 -0.860222 0.799466 0.798626 0.2718
-7.46138e-07 -0.0610838 2.22006e-07 -0.860065 0.79922 0.798404 0.2719
-7.24397e-07 -0.0611636 2.16152e-07 -0.859913 0.798981 0.798188 0.272
-7.02593e-07 -0.061241 2.10259e-07 -0.859765 0.79875 0.79798 0.2721
-6.80695e-07 -0.061316 2.0434e-07 -0.859622 0.798525 0.797778 0.2722
-6.58717e-07 -0.0613887 1.98385e-07 -0.859484 0.798306 0.797584 0.2723
-6.36663e-07 -0.061459 1.92407e-07 -0.85935 0.798095 0.797397 0.2724
-6.14545e-07 -0.061527 1.86388e-07 -0.859221 0.797891 0.797216 0.2725
-5.92361e-07 -0.0615926 1.80348e-07 -0.859096 0.797694 0.797043 0.2726
-5.70109e-07 -0.0616559 1.74273e-07 -0.858976 0.797504 0.796876 0.2727
-5.47793e-07 -0.0617168 1.68177e-07 -0.858861 0.79732 0.796717 0.2728
-5.2541e-07 -0.0617753 1.62048e-07 -0.85875 0.797144 0.796565 0.2729
-5.02962e-07 -0.0618315 1.55899e-07 -0.858644 0.796975 0.796419 0.273
-4.80455e-07 -0.0618853 1.49721e-07 -0.858542 0.796813 0.796281 0.2731
-4.57897e-07 -0.0619367 1.43525e-07 -0.858446 0.796657 0.79615 0.2732
-4.35293e-07 -0.0619857 1.373e-07 -0.858353 0.796509 0.796026 0.2733
-4.12623e-07 -0.0620324 1.31057e-07 -0.858266 0.796368 0.795909 0.2734
-3.89911e-07 -0.0620767 1.24789e-07 -0.858183 0.796233 0.795799 0.2735
-3.67149e-07 -0.0621186 1.18505e-07 -0.858105 0.796106 0.795696 0.2736
-3.44349e-07 -0.0621582 1.122e-07 -0.858031 0.795986 0.7956 0.2737
-3.21511e-07 -0.0621953 1.05878e-07 -0.857962 0.795873 0.795511 0.2738
-2.98623e-07 -0.0622301 9.95374e-08 -0.857898 0.795767 0.79543 0.2739
-2.75704e-07 -0.0622625 9.31814e-08 -0.857839 0.795668 0.795355 0.274
-2.52746e-07 -0.0622925 8.68099e-08 -0.857784 0.795576 0.795288 0.2741
-2.29762e-07 -0.0623201 8.0425e-08 -0.857734 0.795491 0.795227 0.2742
-2.06747e-07 -0.0623453 7.40264e-08 -0.857688 0.795414 0.795174 0.2743
-1.8371e-07 -0.0623681 6.76147e-08 -0.857647 0.795343 0.795128 0.2744
-1.60645e-07 -0.0623886 6.11915e-08 -0.857611 0.795279 0.795089 0.2745
-1.37559e-07 -0.0624066 5.47589e-08 -0.85758 0.795223 0.795057 0.2746
-1.14456e-07 -0.0624223 4.83157e-08 -0.857553 0.795173 0.795032 0.2747
-9.13393e-08 -0.0624355 4.18654e-08 -0.857531 0.795131 0.795014 0.2748
-6.82055e-08 -0.0624464 3.5407e-08 -0.857514 0.795096 0.795004 0.2749
-4.50619e-08 -0.0624549 2.89431e-08 -0.857501 0.795067 0.795 0.275
-2.19085e-08 -0.062461 2.24737e-08 -0.857493 0.795046 0.795004 0.2751
1.25052e-09 -0.0624646 1.60009e-08 -0.85749 0.795032 0.795014 0.2752
2.44134e-08 -0.0624659 9.52396e-09 -0.857492 0.795025 0.795032 0.2753
4.75771e-08 -0.0624648 3.04642e-09 -0.857498 0.795026 0.795057 0.2754
7.07416e-08 -0.0624613 -3.43322e-09 -0.857509 0.795033 0.795089 0.2755
9.38985e-08 -0.0624554 -9.91225e-09 -0.857524 0.795047 0.795128 0.2756
1.1705e-07 -0.0624471 -1.6391e-08 -0.857545 0.795069 0.795174 0.2757
1.40193e-07 -0.0624364 -2.28676e-08 -0.85757 0.795098 0.795227 0.2758
1.63323e-07 -0.0624233 -2.93416e-08 -0.857599 0.795133 0.795288 0.2759
1.86436e-07 -0.0624078 -3.58111e-08 -0.857634 0.795176 0.795355 0.276
2.09537e-07 -0.0623899 -4.22761e-08 -0.857673 0.795226 0.79543 0.2761
2.32618e-07 -0.0623696 -4.87346e-08 -0.857717 0.795283 0.795511 0.2762
2.55674e-07 -0.062347 -5.51864e-08 -0.857765 0.795347 0.7956 0.2763
2.78701e-07 -0.0623219 -6.16295e-08 -0.857819 0.795418 0.795696 0.2764
3.01703e-07 -0.0622944 -6.80642e-08 -0.857877 0.795497 0.795799 0.2765
3.24673e-07 -0.0622645 -7.44887e-08 -0.857939 0.795582 0.795909 0.2766
3.47608e-07 -0.0622323 -8.09027e-08 -0.858007 0.795675 0.796026 0.2767
3.70523e-07 -0.0621976 -8.73041e-08 -0.858079 0.795774 0.79615 0.2768
3.934e-07 -0.0621606 -9.3691e-08 -0.858155 0.795881 0.796281 0.2769
4.16236e-07 -0.0621211 -1.00064e-07 -0.858237 0.795995 0.796419 0.277
4.3902e-07 -0.0620793 -1.06421e-07 -0.858323 0.796116 0.796565 0.2771
4.61757e-07 -0.062035 -1.12764e-07 -0.858414 0.796244 0.796717 0.2772
4.84443e-07 -0.0619884 -1.1909e-07 -0.858509 0.796379 0.796876 0.2773
5.07092e-07 -0.0619394 -1.25397e-07 -0.858609 0.796521 0.797043 0.2774
5.29681e-07 -0.061888 -1.31684e-07 -0.858714 0.79667 0.797216 0.2775
5.52219e-07 -0.0618342 -1.37951e-07 -0.858823 0.796826 0.797397 0.2776
5.74695e-07 -0.0617781 -1.44198e-07 -0.858938 0.796989 0.797584 0.2777
5.97113e-07 -0.0617195 -1.50423e-07 -0.859056 0.797159 0.797778 0.2778
6.1947e-07 -0.0616586 -1.56627e-07 -0.85918 0.797337 0.79798 0.2779
6.41752e-07 -0.0615953 -1.62806e-07 -0.859308 0.797521 0.798188 0.278
6.63962e-07 -0.0615296 -1.68962e-07 -0.859441 0.797713 0.798404 0.2781
6.86113e-07 -0.0614616 -1.75091e-07 -0.859578 0.797911 0.798626 0.2782
7.08198e-07 -0.0613911 -1.81195e-07 -0.85972 0.798116 0.798855 0.2783
7.30237e-07 -0.0613183 -1.87267e-07 -0.859867 0.798329 0.799092 0.2784
7.5217e-07 -0.0612431 -1.93313e-07 -0.860018 0.798548 0.799335 0.2785
7.7403e-07 -0.0611656 -1.99329e-07 -0.860174 0.798775 0.799585 0.2786
7.958e-07 -0.0610857 -2.05319e-07 -0.860334 0.799008 0.799842 0.2787
8.17473e-07 -0.0610034 -2.11274e-07 -0.860499 0.799249 0.800106 0.2788
8.39085e-07 -0.0609188 -2.17201e-07 -0.860669 0.799496 0.800377 0.2789
8.606e-07 -0.0608318 -2.23093e-07 -0.860843 0.79975 0.800655 0.279
8.82024e-07 -0.0607424 -2.28954e-07 -0.861022 0.800012 0.80094 0.2791
9.03359e-07 -0.0606507 -2.34777e-07 -0.861206 0.80028 0.801231 0.2792
9.24596e-07 -0.0605566 -2.40571e-07 -0.861394 0.800555 0.80153 0.2793
9.45739e-07 -0.0604602 -2.46326e-07 -0.861586 0.800837 0.801835 0.2794
9.66776e-07 -0.0603615 -2.52045e-07 -0.861783 0.801126 0.802147 0.2795
9.8775e-07 -0.0602604 -2.57717e-07 -0.861985 0.801422 0.802466 0.2796
1.00859e-06 -0.0601569 -2.63367e-07 -0.862191 0.801725 0.802792 0.2797
1.02933e-06 -0.0600511 -2.68967e-07 -0.862402 0.802034 0.803124 0.2798
1.04995e-06 -0.059943 -2.74533e-07 -0.862617 0.802351 0.803464 0.2799
1.07049e-06 -0.0598326 -2.80056e-07 -0.862837 0.802674 0.80381 0.28
1.0909e-06 -0.0597198 -2.85541e-07 -0.863061 0.803004 0.804163 0.2801
1.11123e-06 -0.0596047 -2.90977e-07 -0.86329 0.803341 0.804522 0.2802
1.13141e-06 -0.0594873 -2.96377e-07 -0.863523 0.803685 0.804889 0.2803
1.15151e-06 -0.0593675 -3.0173e-07 -0.863761 0.804036 0.805262 0.2804
1.17149e-06 -0.0592455 -3.07045e-07 -0.864003 0.804393 0.805641 0.2805
1.19133e-06 -0.0591211 -3.12308e-07 -0.86425 0.804758 0.806028 0.2806
1.21105e-06 -0.0589944 -3.17534e-07 -0.864501 0.805129 0.806421 0.2807
1.23063e-06 -0.0588655 -3.22713e-07 -0.864756 0.805506 0.806821 0.2808
1.25012e-06 -0.0587342 -3.27846e-07 -0.865016 0.805891 0.807227 0.2809
1.26948e-06 -0.0586006 -3.32925e-07 -0.865281 0.806282 0.80764 0.281
1.28868e-06 -0.0584648 -3.37962e-07 -0.86555 0.80668 0.80806 0.2811
1.30776e-06 -0.0583266 -3.42944e-07 -0.865823 0.807085 0.808486 0.2812
1.32672e-06 -0.0581862 -3.47887e-07 -0.8661 0.807496 0.808919 0.2813
1.34554e-06 -0.0580435 -3.52775e-07 -0.866382 0.807914 0.809358 0.2814
1.36423e-06 -0.0578985 -3.5762e-07 -0.866668 0.808339 0.809804 0.2815
1.38278e-06 -0.0577513 -3.6241e-07 -0.866959 0.80877 0.810257 0.2816
1.4012e-06 -0.0576017 -3.67154e-07 -0.867254 0.809208 0.810716 0.2817
1.4195e-06 -0.05745 -3.71844e-07 -0.867553 0.809652 0.811181 0.2818
1.43765e-06 -0.0572959 -3.76487e-07 -0.867857 0.810103 0.811653 0.2819
1.45563e-06 -0.0571396 -3.8107e-07 -0.868164 0.810561 0.812131 0.282
1.47348e-06 -0.0569811 -3.85613e-07 -0.868477 0.811025 0.812616 0.2821
1.49119e-06 -0.0568204 -3.90095e-07 -0.868793 0.811495 0.813107 0.2822
1.50878e-06 -0.0566573 -3.94523e-07 -0.869114 0.811973 0.813605 0.2823
1.52622e-06 -0.0564921 -3.98899e-07 -0.869438 0.812456 0.814109 0.2824
1.5435e-06 -0.0563247 -4.03231e-07 -0.869768 0.812946 0.814619 0.2825
1.56067e-06 -0.056155 -4.07506e-07 -0.870101 0.813443 0.815135 0.2826
1.57763e-06 -0.0559831 -4.11723e-07 -0.870438 0.813946 0.815658 0.2827
1.59445e-06 -0.055809 -4.15895e-07 -0.87078 0.814455 0.816188 0.2828
1.61112e-06 -0.0556327 -4.20005e-07 -0.871126 0.814971 0.816723 0.2829
1.62768e-06 -0.0554542 -4.24057e-07 -0.871476 0.815493 0.817265 0.283
1.64403e-06 -0.0552735 -4.28052e-07 -0.87183 0.816022 0.817813 0.2831
1.66023e-06 -0.0550906 -4.31997e-07 -0.872188 0.816557 0.818367 0.2832
1.67624e-06 -0.0549055 -4.35882e-07 -0.872551 0.817098 0.818927 0.2833
1.69214e-06 -0.0547183 -4.39713e-07 -0.872917 0.817645 0.819494 0.2834
1.7079e-06 -0.0545289 -4.43481e-07 -0.873288 0.818199 0.820066 0.2835
1.72348e-06 -0.0543373 -4.47198e-07 -0.873662 0.818759 0.820645 0.2836
1.7389e-06 -0.0541436 -4.50858e-07 -0.874041 0.819325 0.82123 0.2837
1.75421e-06 -0.0539477 -4.54457e-07 -0.874424 0.819897 0.821821 0.2838
1.76933e-06 -0.0537497 -4.57993e-07 -0.87481 0.820476 0.822418 0.2839
1.78432e-06 -0.0535495 -4.61475e-07 -0.875201 0.821061 0.823021 0.284
1.79913e-06 -0.0533472 -4.64905e-07 -0.875596 0.821652 0.82363 0.2841
1.81373e-06 -0.0531428 -4.68287e-07 -0.875994 0.822249 0.824245 0.2842
1.82815e-06 -0.0529363 -4.71612e-07 -0.876397 0.822852 0.824866 0.2843
1.84242e-06 -0.0527276 -4.74882e-07 -0.876804 0.823461 0.825493 0.2844
1.85652e-06 -0.0525169 -4.78099e-07 -0.877214 0.824076 0.826125 0.2845
1.87046e-06 -0.0523041 -4.81249e-07 -0.877628 0.824697 0.826764 0.2846
1.88426e-06 -0.0520891 -4.84341e-07 -0.878047 0.825324 0.827409 0.2847
1.89789e-06 -0.0518721 -4.87372e-07 -0.878469 0.825957 0.828059 0.2848
1.91133e-06 -0.051653 -4.90341e-07 -0.878895 0.826597 0.828715 0.2849
1.92463e-06 -0.0514319 -4.93254e-07 -0.879324 0.827242 0.829377 0.285
1.93776e-06 -0.0512087 -4.96113e-07 -0.879758 0.827892 0.830045 0.2851
1.95075e-06 -0.0509834 -4.98914e-07 -0.880195 0.828549 0.830718 0.2852
1.96353e-06 -0.0507561 -5.01651e-07 -0.880636 0.829212 0.831397 0.2853
1.9761e-06 -0.0505267 -5.0434e-07 -0.881081 0.82988 0.832082 0.2854
1.98855e-06 -0.0502954 -5.06962e-07 -0.88153 0.830554 0.832772 0.2855
2.00084e-06 -0.050062 -5.09527e-07 -0.881982 0.831234 0.833468 0.2856
2.01295e-06 -0.0498266 -5.12039e-07 -0.882438 0.83192 0.83417 0.2857
2.0249e-06 -0.0495891 -5.14486e-07 -0.882898 0.832611 0.834877 0.2858
2.03664e-06 -0.0493497 -5.16887e-07 -0.883361 0.833308 0.835589 0.2859
2.0483e-06 -0.0491083 -5.19217e-07 -0.883828 0.834011 0.836308 0.286
2.0597e-06 -0.0488649 -5.2151e-07 -0.884298 0.834719 0.837031 0.2861
