sfxUp sfyUp sfxLow sfyLow time
244.985 -146412 -54.7547 146412 0.0582
245.242 -146112 -54.7507 146112 0.0583
244.591 -145805 -54.9032 145805 0.0584
244.8 -145491 -54.8975 145491 0.0585
244.147 -145170 -55.0369 145170 0.0586
244.307 -144842 -55.0307 144842 0.0587
243.651 -144507 -55.1561 144507 0.0588
243.758 -144165 -55.1516 144165 0.0589
243.098 -143816 -55.2621 143816 0.059
243.15 -143460 -55.2605 143460 0.0591
242.491 -143097 -55.3547 143097 0.0592
242.487 -142727 -55.3572 142727 0.0593
241.829 -142349 -55.4349 142349 0.0594
241.772 -141963 -55.4416 141963 0.0595
241.107 -141572 -55.4989 141572 0.0596
240.996 -141173 -55.5066 141173 0.0597
240.332 -140767 -55.5452 140767 0.0598
240.161 -140354 -55.5536 140354 0.0599
239.5 -139934 -55.5748 139934 0.06
239.272 -139507 -55.5864 139507 0.0601
238.606 -139073 -55.5915 139073 0.0602
238.321 -138632 -55.6047 138632 0.0603
237.653 -138183 -55.5938 138183 0.0604
237.309 -137728 -55.6095 137728 0.0605
236.638 -137265 -55.5829 137265 0.0606
236.238 -136795 -55.5996 136795 0.0607
235.56 -136318 -55.5583 136318 0.0608
235.111 -135833 -55.5716 135833 0.0609
234.429 -135342 -55.5142 135342 0.061
233.923 -134843 -55.5252 134843 0.0611
233.235 -134337 -55.4524 134337 0.0612
232.674 -133823 -55.4605 133823 0.0613
231.974 -133303 -55.374 133303 0.0614
231.357 -132775 -55.3787 132775 0.0615
230.652 -132239 -55.2786 132239 0.0616
229.985 -131697 -55.2779 131697 0.0617
229.262 -131147 -55.1672 131147 0.0618
228.543 -130590 -55.1601 130590 0.0619
227.814 -130026 -55.0362 130026 0.062
227.046 -129454 -55.0223 129454 0.0621
226.3 -128875 -54.8871 128875 0.0622
225.485 -128289 -54.8646 128289 0.0623
224.723 -127696 -54.7178 127696 0.0624
223.862 -127095 -54.6868 127095 0.0625
223.086 -126487 -54.527 126487 0.0626
222.178 -125871 -54.4874 125871 0.0627
221.378 -125249 -54.3187 125249 0.0628
220.425 -124619 -54.2693 124619 0.0629
219.603 -123982 -54.0911 123982 0.063
218.61 -123337 -54.0318 123337 0.0631
217.772 -122685 -53.8427 122685 0.0632
216.734 -122026 -53.7741 122026 0.0633
215.869 -121360 -53.5765 121360 0.0634
214.793 -120687 -53.4969 120687 0.0635
213.897 -120006 -53.2915 120006 0.0636
212.78 -119318 -53.201 119318 0.0637
211.86 -118623 -52.9851 118623 0.0638
210.704 -117920 -52.8832 117920 0.0639
209.758 -117211 -52.6564 117211 0.064
208.566 -116494 -52.5419 116494 0.0641
207.597 -115770 -52.3045 115770 0.0642
206.367 -115039 -52.1779 115039 0.0643
205.365 -114300 -51.9317 114300 0.0644
204.101 -113555 -51.7931 113555 0.0645
203.07 -112802 -51.5378 112802 0.0646
201.767 -112043 -51.3878 112043 0.0647
200.702 -111276 -51.1238 111276 0.0648
199.369 -110502 -50.9609 110502 0.0649
198.27 -109721 -50.6878 109721 0.065
196.9 -108933 -50.5134 108933 0.0651
195.768 -108138 -50.2299 108138 0.0652
194.224 -107336 -50.1217 107336 0.0653
192.856 -106526 -49.9422 106526 0.0654
191.195 -105709 -49.8683 105709 0.0655
189.78 -104885 -49.6758 104885 0.0656
188.132 -104054 -49.5494 104054 0.0657
186.76 -103217 -49.295 103217 0.0658
185.163 -102372 -49.104 102372 0.0659
183.832 -101521 -48.7981 101521 0.066
182.274 -100663 -48.5628 100663 0.0661
180.954 -99798.9 -48.2305 99798.9 0.0662
179.395 -98927.8 -47.9741 98927.8 0.0663
178.064 -98050.1 -47.6304 98050.1 0.0664
176.487 -97165.7 -47.3635 97165.7 0.0665
175.123 -96274.9 -47.0147 96274.9 0.0666
173.515 -95377.5 -46.7393 95377.5 0.0667
172.115 -94473.6 -46.3852 94473.6 0.0668
170.476 -93563.2 -46.0988 93563.2 0.0669
169.037 -92646.4 -45.7361 92646.4 0.067
167.37 -91723.2 -45.4351 91723.2 0.0671
165.902 -90793.6 -45.0618 90793.6 0.0672
164.211 -89857.7 -44.7446 89857.7 0.0673
162.708 -88915.5 -44.3602 88915.5 0.0674
160.993 -87967 -44.0275 87967 0.0675
159.458 -87012.3 -43.6319 87012.3 0.0676
157.718 -86051.4 -43.2842 86051.4 0.0677
156.148 -85084.4 -42.8779 85084.4 0.0678
154.386 -84111.2 -42.5159 84111.2 0.0679
152.791 -83132.1 -42.0992 83132.1 0.068
151.003 -82146.9 -41.7224 82146.9 0.0681
149.369 -81155.8 -41.2972 81155.8 0.0682
147.559 -80158.7 -40.907 80158.7 0.0683
145.896 -79155.8 -40.4724 79155.8 0.0684
144.061 -78147.1 -40.0697 78147.1 0.0685
142.363 -77132.7 -39.6258 77132.7 0.0686
140.499 -76112.5 -39.2103 76112.5 0.0687
138.77 -75086.7 -38.7575 75086.7 0.0688
136.882 -74055.3 -38.3291 74055.3 0.0689
135.124 -73018.4 -37.8676 73018.4 0.069
133.21 -71975.9 -37.427 71975.9 0.0691
131.419 -70928.1 -36.9569 70928.1 0.0692
129.487 -69874.9 -36.503 69874.9 0.0693
127.668 -68816.5 -36.0238 68816.5 0.0694
125.711 -67752.7 -35.5585 67752.7 0.0695
123.862 -66683.8 -35.0711 66683.8 0.0696
121.882 -65609.8 -34.5943 65609.8 0.0697
120.006 -64530.8 -34.0981 64530.8 0.0698
118.005 -63446.7 -33.6097 63446.7 0.0699
116.101 -62357.8 -33.105 62357.8 0.07
114.079 -61264 -32.6058 61264 0.0701
112.146 -60165.4 -32.093 60165.4 0.0702
110.103 -59062.1 -31.5828 59062.1 0.0703
108.149 -57954.2 -31.0621 57954.2 0.0704
106.085 -56841.7 -30.5416 56841.7 0.0705
104.103 -55724.8 -30.0128 55724.8 0.0706
102.023 -54603.3 -29.4824 54603.3 0.0707
100.017 -53477.6 -28.946 53477.6 0.0708
97.9139 -52347.6 -28.406 52347.6 0.0709
95.8815 -51213.4 -27.8622 51213.4 0.071
93.7602 -50075 -27.3132 50075 0.0711
91.7036 -48932.7 -26.7626 48932.7 0.0712
89.5653 -47786.3 -26.2044 47786.3 0.0713
87.4903 -46636.1 -25.6461 46636.1 0.0714
85.3348 -45482 -25.0792 45482 0.0715
83.2387 -44324.3 -24.5136 44324.3 0.0716
81.0678 -43162.9 -23.9387 43162.9 0.0717
78.9534 -41997.9 -23.366 41997.9 0.0718
76.7656 -40829.5 -22.7835 40829.5 0.0719
74.6295 -39657.7 -22.2053 39657.7 0.072
72.4274 -38482.5 -21.615 38482.5 0.0721
70.2747 -37304.2 -21.0303 37304.2 0.0722
68.0574 -36122.7 -20.4336 36122.7 0.0723
65.8869 -34938.2 -19.843 34938.2 0.0724
63.6557 -33750.6 -19.2397 33750.6 0.0725
61.4697 -32560.3 -18.643 32560.3 0.0726
59.2253 -31367.1 -18.0334 31367.1 0.0727
57.0233 -30171.3 -17.4314 30171.3 0.0728
54.7673 -28972.8 -16.8162 28972.8 0.0729
52.5508 -27771.8 -16.2092 27771.8 0.073
50.2838 -26568.4 -15.5885 26568.4 0.0731
48.056 -25362.7 -14.9762 25362.7 0.0732
45.7796 -24154.7 -14.3503 24154.7 0.0733
43.5399 -22944.6 -13.7334 22944.6 0.0734
41.2533 -21732.5 -13.1031 21732.5 0.0735
39.0013 -20518.4 -12.4822 20518.4 0.0736
36.7059 -19302.4 -11.8479 19302.4 0.0737
34.4446 -18084.7 -11.2231 18084.7 0.0738
32.1417 -16865.2 -10.5853 16865.2 0.0739
29.8712 -15644.2 -9.95687 15644.2 0.074
27.5608 -14421.8 -9.31584 14421.8 0.0741
25.2834 -13197.9 -8.68406 13197.9 0.0742
22.9676 -11972.8 -8.04005 11972.8 0.0743
20.6838 -10746.4 -7.40539 10746.4 0.0744
18.3633 -9519.02 -6.75893 9519.02 0.0745
16.0737 -8290.62 -6.12176 8290.62 0.0746
13.7491 -7061.3 -5.47329 7061.3 0.0747
11.4545 -5831.21 -4.83408 5831.21 0.0748
9.12677 -4600.4 -4.18416 4600.4 0.0749
6.82854 -3369.02 -3.54326 3369.02 0.075
4.49873 -2137.11 -2.89217 2137.11 0.0751
2.19827 -904.827 -2.24988 904.827 0.0752
-0.132728 327.776 -1.59804 -327.776 0.0753
-2.43435 1560.56 -0.95477 -1560.56 0.0754
-4.76518 2793.46 -0.302673 -2793.46 0.0755
-7.06698 4026.35 0.341164 -4026.35 0.0756
-9.39702 5259.15 0.99319 -5259.15 0.0757
-11.6983 6491.74 1.63716 -6491.74 0.0758
-14.0265 7724.04 2.28861 -7724.04 0.0759
-16.3258 8955.93 2.93236 -8955.93 0.076
-18.6508 10187.3 3.58282 -10187.3 0.0761
-20.9465 11418.1 4.22601 -11418.1 0.0762
-23.2678 12648.2 4.87519 -12648.2 0.0763
-25.5597 13877.5 5.51721 -13877.5 0.0764
-27.877 15105.9 6.16451 -15105.9 0.0765
-30.1641 16333.3 6.80507 -16333.3 0.0766
-32.4751 17559.6 7.45009 -17559.6 0.0767
-34.7555 18784.7 8.08877 -18784.7 0.0768
-37.0596 20008.5 8.73129 -20008.5 0.0769
-39.3331 21230.9 9.36772 -21230.9 0.077
-41.6289 22451.9 10.0073 -22451.9 0.0771
-43.8935 23671.2 10.6412 -23671.2 0.0772
-46.1814 24888.8 11.2772 -24888.8 0.0773
-48.4369 26104.7 11.908 -26104.7 0.0774
-50.7144 27318.7 12.5404 -27318.7 0.0775
-52.9611 28530.6 13.1676 -28530.6 0.0776
-55.2277 29740.6 13.7958 -29740.6 0.0777
-57.4612 30948.3 14.4193 -30948.3 0.0778
-59.7177 32153.8 15.0428 -32153.8 0.0779
-61.9389 33356.9 15.6621 -33356.9 0.078
-64.1818 34557.5 16.2811 -34557.5 0.0781
-66.3899 35755.6 16.8957 -35755.6 0.0782
-68.6201 36951 17.5087 -36951 0.0783
-70.8142 38143.7 18.1185 -38143.7 0.0784
-73.031 39333.6 18.7262 -39333.6 0.0785
-75.21 40520.5 19.3307 -40520.5 0.0786
-77.4104 41704.5 19.9328 -41704.5 0.0787
-79.5719 42885.3 20.5318 -42885.3 0.0788
-81.7574 44062.9 21.1271 -44062.9 0.0789
-83.9003 45237.2 21.7202 -45237.2 0.079
-86.0683 46408.2 22.309 -46408.2 0.0791
-88.1954 47575.7 22.8956 -47575.7 0.0792
-90.3449 48739.6 23.4774 -48739.6 0.0793
-92.453 49899.9 24.0573 -49899.9 0.0794
-94.5843 51056.5 24.6312 -51056.5 0.0795
-96.6749 52209.2 25.2041 -52209.2 0.0796
-98.7866 53358 25.7709 -53358 0.0797
-100.855 54502.9 26.3363 -54502.9 0.0798
-102.947 55643.7 26.8952 -55643.7 0.0799
-104.992 56780.4 27.4533 -56780.4 0.08
-107.061 57912.8 28.0046 -57912.8 0.0801
-109.084 59040.9 28.5552 -59040.9 0.0802
-111.131 60164.6 29.0978 -60164.6 0.0803
-113.13 61283.9 29.6396 -61283.9 0.0804
-115.156 62398.6 30.1731 -62398.6 0.0805
-117.134 63508.7 30.7065 -63508.7 0.0806
-119.139 64614.1 31.2302 -64614.1 0.0807
-121.093 65714.7 31.7545 -65714.7 0.0808
-123.073 66810.4 32.2695 -66810.4 0.0809
-125 67901.3 32.7856 -67901.3 0.081
-126.956 68987.1 33.2904 -68987.1 0.0811
-128.857 70067.8 33.7971 -70067.8 0.0812
-130.789 71143.5 34.2922 -71143.5 0.0813
-132.664 72213.9 34.7897 -72213.9 0.0814
-134.568 73279 35.2751 -73279 0.0815
-136.416 74338.8 35.7634 -74338.8 0.0816
-138.291 75393.1 36.2386 -75393.1 0.0817
-140.11 76442 36.717 -76442 0.0818
-141.963 77485.4 37.1818 -77485.4 0.0819
-143.755 78523.1 37.6505 -78523.1 0.082
-145.579 79555.2 38.1049 -79555.2 0.0821
-147.339 80581.5 38.5638 -80581.5 0.0822
-149.136 81602 39.0069 -81602 0.0823
-150.869 82616.7 39.4554 -82616.7 0.0824
-152.637 83625.4 39.8878 -83625.4 0.0825
-154.337 84628.2 40.327 -84628.2 0.0826
-156.076 85625 40.7477 -85625 0.0827
-157.746 86615.6 41.1765 -86615.6 0.0828
-159.454 87600.1 41.5866 -87600.1 0.0829
-161.096 88578.5 42.0038 -88578.5 0.083
-162.776 89550.6 42.4019 -89550.6 0.0831
-164.391 90516.3 42.8085 -90516.3 0.0832
-166.043 91475.8 43.1947 -91475.8 0.0833
-167.621 92428.8 43.5908 -92428.8 0.0834
-169.239 93375.4 43.9651 -93375.4 0.0835
-170.781 94315.5 44.3514 -94315.5 0.0836
-172.366 95249.1 44.7143 -95249.1 0.0837
-173.876 96176.1 45.09 -96176.1 0.0838
-175.432 97096.4 45.4409 -97096.4 0.0839
-176.917 98010.1 45.8052 -98010.1 0.084
-178.441 98917 46.1436 -98917 0.0841
-179.89 99817.2 46.4964 -99817.2 0.0842
-181.38 100711 46.8235 -100711 0.0843
-182.792 101597 47.1666 -101597 0.0844
-184.255 102477 47.4825 -102477 0.0845
-185.637 103350 47.8138 -103350 0.0846
-187.067 104216 48.118 -104216 0.0847
-188.414 105074 48.4378 -105074 0.0848
-189.809 105926 48.7296 -105926 0.0849
-191.121 106771 49.0391 -106771 0.085
-192.479 107609 49.3188 -107609 0.0851
-193.759 108439 49.6176 -108439 0.0852
-195.083 109263 49.8854 -109263 0.0853
-196.331 110079 50.1722 -110079 0.0854
-197.621 110888 50.4276 -110888 0.0855
-198.839 111690 50.703 -111690 0.0856
-200.097 112485 50.9457 -112485 0.0857
-201.28 113272 51.2102 -113272 0.0858
-202.504 114052 51.4409 -114052 0.0859
-203.652 114825 51.6949 -114825 0.086
-204.842 115590 51.9145 -115590 0.0861
-205.958 116348 52.1569 -116348 0.0862
-207.115 117099 52.3658 -117099 0.0863
-208.197 117842 52.5981 -117842 0.0864
-209.316 118578 52.7956 -118578 0.0865
-210.365 119307 53.016 -119307 0.0866
-211.452 120028 53.2022 -120028 0.0867
-212.469 120741 53.4111 -120741 0.0868
-213.52 121447 53.5858 -121447 0.0869
-214.504 122146 53.7837 -122146 0.087
-215.52 122837 53.9466 -122837 0.0871
-216.469 123520 54.1333 -123520 0.0872
-217.451 124196 54.2863 -124196 0.0873
-218.368 124864 54.4615 -124864 0.0874
-219.314 125525 54.6039 -125525 0.0875
-220.491 126179 54.5907 -126179 0.0876
-221.709 126826 54.5656 -126826 0.0877
-222.882 127466 54.5476 -127466 0.0878
-224.01 128098 54.5566 -128098 0.0879
-225.042 128722 54.6044 -128722 0.088
-226.021 129339 54.6732 -129339 0.0881
-226.909 129948 54.7739 -129948 0.0882
-227.764 130550 54.873 -130550 0.0883
-228.556 131143 54.9877 -131143 0.0884
-229.332 131729 55.086 -131729 0.0885
-230.067 132307 55.1906 -132307 0.0886
-230.802 132878 55.2723 -132878 0.0887
-231.513 133441 55.3584 -133441 0.0888
-232.222 133996 55.4217 -133996 0.0889
-232.912 134544 55.4921 -134544 0.089
-233.592 135084 55.5418 -135084 0.0891
-234.254 135616 55.6024 -135616 0.0892
-234.898 136141 55.6436 -136141 0.0893
-235.532 136658 55.6952 -136658 0.0894
-236.145 137167 55.7291 -137167 0.0895
-236.751 137669 55.7732 -137669 0.0896
-237.325 138163 55.8004 -138163 0.0897
-237.891 138650 55.8394 -138650 0.0898
-238.426 139129 55.8587 -139129 0.0899
-238.962 139601 55.8899 -139601 0.09
-239.462 140065 55.9015 -140065 0.0901
-239.967 140521 55.9251 -140521 0.0902
-240.432 140970 55.928 -140970 0.0903
-240.915 141411 55.942 -141411 0.0904
-241.342 141845 55.9389 -141845 0.0905
-241.8 142272 55.9456 -142272 0.0906
-242.196 142691 55.9347 -142691 0.0907
-242.626 143102 55.9345 -143102 0.0908
-242.991 143506 55.9149 -143506 0.0909
-243.391 143903 55.9073 -143903 0.091
-243.721 144292 55.8797 -144292 0.0911
-244.1 144673 55.8623 -144673 0.0912
-244.398 145048 55.8269 -145048 0.0913
-244.751 145415 55.8007 -145415 0.0914
-245.015 145774 55.7584 -145774 0.0915
-245.34 146127 55.7254 -146127 0.0916
-245.577 146472 55.6751 -146472 0.0917
-245.874 146810 55.6341 -146810 0.0918
-246.077 147142 55.5798 -147142 0.0919
-246.347 147465 55.5348 -147465 0.092
-246.522 147782 55.4744 -147782 0.0921
-246.769 148091 55.4227 -148091 0.0922
-246.914 148393 55.3544 -148393 0.0923
-247.138 148687 55.2929 -148687 0.0924
-247.256 148974 55.2162 -148974 0.0925
-247.454 149254 55.1461 -149254 0.0926
-247.541 149527 55.0645 -149527 0.0927
-247.718 149792 54.987 -149792 0.0928
-247.782 150051 54.9005 -150051 0.0929
-247.928 150302 54.8183 -150302 0.093
-247.963 150547 54.7272 -150547 0.0931
-248.086 150784 54.6384 -150784 0.0932
-248.096 151014 54.544 -151014 0.0933
-248.193 151237 54.4492 -151237 0.0934
-248.177 151454 54.3491 -151454 0.0935
-248.248 151663 54.2473 -151663 0.0936
-248.204 151865 54.142 -151865 0.0937
-248.25 152061 54.0329 -152061 0.0938
-248.185 152249 53.9223 -152249 0.0939
-248.207 152431 53.8068 -152431 0.094
-248.12 152606 53.6934 -152606 0.0941
-248.118 152774 53.5735 -152774 0.0942
-248.01 152935 53.4547 -152935 0.0943
-247.98 153090 53.3294 -153090 0.0944
-247.849 153238 53.2076 -153238 0.0945
-247.794 153379 53.0761 -153379 0.0946
-247.643 153513 52.949 -153513 0.0947
-247.561 153641 52.8135 -153641 0.0948
-247.39 153762 52.6818 -153762 0.0949
-247.281 153876 52.5413 -153876 0.095
-247.091 153984 52.4052 -153984 0.0951
-246.962 154085 52.2607 -154085 0.0952
-246.756 154180 52.1209 -154180 0.0953
-246.599 154268 51.9715 -154268 0.0954
-246.373 154350 51.8296 -154350 0.0955
-246.187 154425 51.6795 -154425 0.0956
-245.947 154494 51.5317 -154494 0.0957
-245.741 154556 51.3769 -154556 0.0958
-245.481 154612 51.2248 -154612 0.0959
-245.247 154661 51.0663 -154661 0.096
-244.978 154705 50.9078 -154705 0.0961
-244.719 154741 50.748 -154741 0.0962
-244.43 154772 50.5848 -154772 0.0963
-244.147 154796 50.4235 -154796 0.0964
-243.847 154815 50.2566 -154815 0.0965
-243.535 154826 50.0941 -154826 0.0966
-243.222 154832 49.9239 -154832 0.0967
-242.892 154832 49.7574 -154832 0.0968
-242.567 154825 49.5816 -154825 0.0969
-242.21 154813 49.4141 -154813 0.097
-241.873 154794 49.2337 -154794 0.0971
-241.494 154769 49.0619 -154769 0.0972
-241.144 154738 48.8784 -154738 0.0973
-240.742 154701 48.7049 -154701 0.0974
-240.376 154659 48.5194 -154659 0.0975
-239.954 154610 48.3459 -154610 0.0976
-239.579 154555 48.1579 -154555 0.0977
-239.133 154495 47.9841 -154495 0.0978
-238.746 154428 47.7938 -154428 0.0979
-238.279 154356 47.6162 -154356 0.098
-237.88 154278 47.4244 -154278 0.0981
-237.394 154194 47.2407 -154194 0.0982
-236.98 154104 47.0475 -154104 0.0983
-236.475 154009 46.8625 -154009 0.0984
-236.048 153908 46.6685 -153908 0.0985
-235.522 153801 46.4788 -153801 0.0986
-235.086 153689 46.2846 -153689 0.0987
-234.545 153571 46.093 -153571 0.0988
-234.093 153447 45.8988 -153447 0.0989
-233.531 153318 45.7053 -153318 0.099
-233.065 153183 45.5132 -153183 0.0991
-232.487 153043 45.3154 -153043 0.0992
-232.01 152898 45.12 -152898 0.0993
-231.421 152746 44.9184 -152746 0.0994
-230.932 152590 44.7235 -152590 0.0995
-230.33 152428 44.519 -152428 0.0996
-229.828 152260 44.3251 -152260 0.0997
-229.211 152087 44.1195 -152087 0.0998
-228.694 151909 43.9268 -151909 0.0999
-228.062 151726 43.7196 -151726 0.1
-227.53 151537 43.5293 -151537 0.1001
-226.884 151343 43.317 -151343 0.1002
-226.339 151144 43.1256 -151144 0.1003
-225.685 150940 42.9108 -150940 0.1004
-225.123 150730 42.7183 -150730 0.1005
-224.459 150516 42.502 -150516 0.1006
-223.886 150296 42.3115 -150296 0.1007
-223.215 150071 42.0929 -150071 0.1008
-222.624 149841 41.9026 -149841 0.1009
-221.946 149606 41.6832 -149606 0.101
-221.334 149367 41.49 -149367 0.1011
-220.645 149123 41.273 -149123 0.1012
-220.02 148874 41.0825 -148874 0.1013
-219.328 148620 40.8622 -148620 0.1014
-218.69 148361 40.67 -148361 0.1015
-217.994 148096 40.4505 -148096 0.1016
-217.34 147827 40.2557 -147827 0.1017
-216.638 147553 40.039 -147553 0.1018
-215.97 147274 39.8439 -147274 0.1019
-215.262 146990 39.6301 -146990 0.102
-214.577 146701 39.4324 -146701 0.1021
-213.865 146408 39.2198 -146408 0.1022
-213.164 146110 39.0203 -146110 0.1023
-212.447 145807 38.8089 -145807 0.1024
-211.733 145499 38.6058 -145499 0.1025
-211.009 145187 38.3961 -145187 0.1026
-210.276 144870 38.1917 -144870 0.1027
-209.547 144549 37.9844 -144549 0.1028
-208.803 144223 37.779 -144223 0.1029
-208.072 143893 37.5732 -143893 0.103
-207.316 143558 37.3661 -143558 0.1031
-206.583 143218 37.1627 -143218 0.1032
-205.815 142874 36.9521 -142874 0.1033
-205.077 142526 36.7489 -142526 0.1034
-204.295 142173 36.5378 -142173 0.1035
-203.553 141816 36.3352 -141816 0.1036
-202.76 141455 36.1225 -141455 0.1037
-202.013 141089 35.9219 -141089 0.1038
-201.207 140719 35.7098 -140719 0.1039
-200.454 140345 35.5107 -140345 0.104
-199.638 139966 35.3004 -139966 0.1041
-198.882 139583 35.102 -139583 0.1042
-198.057 139196 34.8921 -139196 0.1043
-197.295 138805 34.6938 -138805 0.1044
-196.482 138409 34.4833 -138409 0.1045
-195.732 138010 34.2798 -138010 0.1046
-194.898 137606 34.0653 -137606 0.1047
-194.133 137199 33.8619 -137199 0.1048
-193.28 136787 33.6506 -136787 0.1049
-192.503 136371 33.449 -136371 0.105
-191.642 135951 33.2432 -135951 0.1051
-190.854 135527 33.0436 -135527 0.1052
-189.984 135099 32.8402 -135099 0.1053
-189.19 134667 32.6409 -134667 0.1054
-188.316 134231 32.4383 -134231 0.1055
-187.515 133792 32.2373 -133792 0.1056
-186.638 133348 32.0355 -133348 0.1057
-185.832 132901 31.8325 -132901 0.1058
-184.949 132449 31.6315 -132449 0.1059
-184.138 131994 31.4274 -131994 0.106
-183.252 131535 31.2289 -131535 0.1061
-182.433 131072 31.0254 -131072 0.1062
-181.545 130606 30.8281 -130606 0.1063
-180.718 130136 30.6266 -130136 0.1064
-179.826 129662 30.4315 -129662 0.1065
-178.992 129184 30.2297 -129184 0.1066
-178.098 128703 30.0355 -128703 0.1067
-177.256 128218 29.8329 -128218 0.1068
-176.359 127730 29.639 -127730 0.1069
-175.509 127238 29.4377 -127238 0.107
-174.609 126742 29.2444 -126742 0.1071
-173.752 126243 29.0422 -126243 0.1072
-172.85 125740 28.8504 -125740 0.1073
-171.986 125234 28.6504 -125234 0.1074
-171.086 124725 28.4587 -124725 0.1075
-170.215 124212 28.259 -124212 0.1076
-169.311 123695 28.0678 -123695 0.1077
-168.433 123175 27.8691 -123175 0.1078
-167.527 122652 27.6778 -122652 0.1079
-166.64 122125 27.481 -122125 0.108
-165.734 121595 27.291 -121595 0.1081
-164.841 121062 27.0935 -121062 0.1082
-163.933 120525 26.9039 -120525 0.1083
-163.034 119985 26.7081 -119985 0.1084
-162.125 119442 26.519 -119442 0.1085
-161.22 118896 26.3254 -118896 0.1086
-160.311 118346 26.1368 -118346 0.1087
-159.399 117793 25.9451 -117793 0.1088
-158.487 117237 25.7581 -117237 0.1089
-157.569 116678 25.5677 -116678 0.109
-156.658 116116 25.3802 -116116 0.1091
-155.734 115551 25.1908 -115551 0.1092
-154.819 114982 25.0042 -114982 0.1093
-153.89 114411 24.8153 -114411 0.1094
-152.975 113836 24.628 -113836 0.1095
-152.041 113259 24.4404 -113259 0.1096
-151.125 112678 24.2539 -112678 0.1097
-150.186 112094 24.0682 -112094 0.1098
-149.268 111508 23.8827 -111508 0.1099
-148.326 110919 23.698 -110919 0.11
-147.406 110326 23.5136 -110326 0.1101
-146.459 109731 23.3296 -109731 0.1102
-145.537 109133 23.1463 -109133 0.1103
-144.587 108532 22.9635 -108532 0.1104
-143.663 107928 22.7807 -107928 0.1105
-142.709 107322 22.598 -107322 0.1106
-141.784 106712 22.4158 -106712 0.1107
-140.828 106100 22.2333 -106100 0.1108
-139.901 105486 22.0525 -105486 0.1109
-138.941 104869 21.8722 -104869 0.111
-138.013 104250 21.6929 -104250 0.1111
-137.053 103627 21.5133 -103627 0.1112
-136.123 103002 21.3343 -103002 0.1113
-135.162 102374 21.1551 -102374 0.1114
-134.233 101743 20.977 -101743 0.1115
-133.267 101110 20.7977 -101110 0.1116
-132.332 100474 20.6222 -100474 0.1117
-131.367 99834.9 20.4449 -99834.9 0.1118
-130.429 99193.6 20.2695 -99193.6 0.1119
-129.461 98550 20.0892 -98550 0.112
-128.52 97903.7 19.9156 -97903.7 0.1121
-127.548 97255 19.7385 -97255 0.1122
-126.605 96603.7 19.5658 -96603.7 0.1123
-125.636 95950.2 19.3889 -95950.2 0.1124
-124.692 95294.1 19.2175 -95294.1 0.1125
-123.722 94635.7 19.0415 -94635.7 0.1126
-122.773 93974.8 18.8709 -93974.8 0.1127
-121.799 93311.8 18.696 -93311.8 0.1128
-120.849 92646.2 18.5292 -92646.2 0.1129
-119.875 91978.4 18.3546 -91978.4 0.113
-118.922 91308.2 18.1856 -91308.2 0.1131
-117.949 90635.9 18.0106 -90635.9 0.1132
-116.996 89961.2 17.8429 -89961.2 0.1133
-116.021 89284.4 17.6707 -89284.4 0.1134
-115.064 88605.2 17.5023 -88605.2 0.1135
-114.087 87924 17.3294 -87924 0.1136
-113.127 87240.4 17.1628 -87240.4 0.1137
-112.152 86554.9 16.9912 -86554.9 0.1138
-111.19 85867 16.8242 -85867 0.1139
-110.216 85177.2 16.6536 -85177.2 0.114
-109.253 84485.2 16.4887 -84485.2 0.1141
-108.276 83791.2 16.32 -83791.2 0.1142
