Hx Hy ThetaBW parHx parHy parThetaBW time H
2.3680243524347726 -1.4543147835330963 3.1846227106128073 4.25 0.0 202.5 6.3 2.7789513891622937
2.3777498678661706 -1.4337343945796448 3.18598421079986 4.25 0.0 202.5 6.4 2.7765605969145084
2.4088903766852794 -1.403219628128791 3.1936497022383437 4.25 0.0 202.5 6.5 2.7877909124704545
2.441140064505265 -1.3801178680176713 3.2044839479667124 4.25 0.0 202.5 6.6 2.8042628521867226
2.4634842077635475 -1.3739129126623335 3.2237736522635427 4.25 0.0 202.5 6.7 2.8207075590143496
2.467010510082456 -1.3940714121552416 3.244814439463458 4.25 0.0 202.5 6.8 2.833650641671589
2.457415156897769 -1.4250871212130685 3.259183378083315 4.25 0.0 202.5 6.9 2.8407327499077133
2.439013917720378 -1.4394727222284946 3.263967380165677 4.25 0.0 202.5 7.0 2.832114158870299
2.416553930521282 -1.4376903183213117 3.2508829203385954 4.25 0.0 202.5 7.1 2.81188306131544
2.3838965878210905 -1.4517751741375828 3.230710382247765 4.25 0.0 202.5 7.2 2.7911671568838807
2.3664249678515983 -1.4671840137548942 3.220618407227437 4.25 0.0 202.5 7.3 2.784348408279639
2.3710874770829453 -1.4661883083064178 3.200938497831066 4.25 0.0 202.5 7.4 2.7877883670382877
2.38118303412926 -1.434992543973305 3.1936772194965073 4.25 0.0 202.5 7.5 2.7801503994000045
2.39744565505382 -1.4012134026737686 3.200330348023442 4.25 0.0 202.5 7.6 2.7768947889268403
2.4313781191211032 -1.3748840004046774 3.2098424194295503 4.25 0.0 202.5 7.7 2.793189140160337
2.4578363525102414 -1.3648673562259304 3.2261639093965693 4.25 0.0 202.5 7.8 2.811373763093767
2.473898329153953 -1.369407335389758 3.2476210778668664 4.25 0.0 202.5 7.9 2.8276225690869703
2.471780568541976 -1.393518602475872 3.2659530462650648 4.25 0.0 202.5 8.0 2.8375329556620135
2.4588275898222522 -1.4119316669056257 3.2800080252643893 4.25 0.0 202.5 8.1 2.835380776629835
2.4334435335343887 -1.4226880270429032 3.26940559733227 4.25 0.0 202.5 8.2 2.818809793723507
2.4002571283721146 -1.432625682714256 3.245524908633679 4.25 0.0 202.5 8.3 2.795290795082622
2.3668169232527996 -1.4606439847112465 3.221039585772575 4.25 0.0 202.5 8.4 2.7812413052931952
2.361793516507782 -1.4691963715915621 3.199135722780568 4.25 0.0 202.5 8.5 2.781475614294687
2.360211196524476 -1.461364094112258 3.177352985630695 4.25 0.0 202.5 8.6 2.776001064077613
2.3683518169869116 -1.4455436583883206 3.1639156336901695 4.25 0.0 202.5 8.7 2.774650752316748
2.39535269068021 -1.426980922014812 3.1647755860821105 4.25 0.0 202.5 8.8 2.78818741560591
2.418669061267337 -1.4255925372881344 3.1704643734577913 4.25 0.0 202.5 8.9 2.80753879942975
2.4259857188231035 -1.4473847440917678 3.1789472274225563 4.25 0.0 202.5 9.0 2.824947664181275
2.4219382623435295 -1.4795265137645122 3.1934582727121494 4.25 0.0 202.5 9.1 2.838095074435627
2.4033832166151172 -1.5153492645823983 3.199922815372392 4.25 0.0 202.5 9.2 2.8412205615857498
2.384248715799657 -1.5196957852077178 3.205922290310259 4.25 0.0 202.5 9.3 2.8273869948011034
2.3670717672095742 -1.5014068522504165 3.2008516692701137 4.25 0.0 202.5 9.4 2.803078894199227
2.3444605282126973 -1.5048161747182411 3.187927189433716 4.25 0.0 202.5 9.5 2.7858511963206145
2.3433269536465295 -1.4986860581518398 3.182263853239708 4.25 0.0 202.5 9.6 2.781589673655161
2.360609721207707 -1.4653148244910759 3.1689904229339025 4.25 0.0 202.5 9.7 2.7784214566428975
2.3644510968516075 -1.4466246085959806 3.1665699858889487 4.25 0.0 202.5 9.8 2.7718859550129844
2.389629659045292 -1.4326929430970499 3.1691106884611195 4.25 0.0 202.5 9.9 2.7862051210542638
2.417796009703199 -1.4267852963134593 3.1732674315453573 4.25 0.0 202.5 10.0 2.807392709670843
2.4289907721074786 -1.4397343032249788 3.179554562587066 4.25 0.0 202.5 10.1 2.823620200180258
2.416591409126324 -1.4804104212961375 3.184188753737145 4.25 0.0 202.5 10.2 2.833995245963789
2.395786161676024 -1.5204415358436194 3.1878924346252395 4.25 0.0 202.5 10.3 2.8375224750469976
2.3712098244194952 -1.5373131747113564 3.190069720394029 4.25 0.0 202.5 10.4 2.8259454751577646
2.3548451409037865 -1.5193194949932893 3.183484542527919 4.25 0.0 202.5 10.5 2.8024324015941646
2.339882493328624 -1.5091949866094778 3.175898089331488 4.25 0.0 202.5 10.6 2.784370591389185
2.3354944678994327 -1.5170138399570208 3.1626989128619316 4.25 0.0 202.5 10.7 2.7849354391457624
2.3520275268714634 -1.489151178729368 3.1578206095992316 4.25 0.0 202.5 10.8 2.7838111861748382
2.3583144192425376 -1.4702517169637115 3.155086644191022 4.25 0.0 202.5 10.9 2.779080245556434
2.3741782895201946 -1.4630823246761562 3.1538932032585283 4.25 0.0 202.5 11.0 2.7887869117608863
2.3992919192369135 -1.4551514043898 3.153135361407296 4.25 0.0 202.5 11.1 2.80607685629121
2.4114240658452823 -1.4627189001637357 3.153032395084934 4.25 0.0 202.5 11.2 2.8203745506996056
2.4004960556372303 -1.5030762964890023 3.151154028590296 4.25 0.0 202.5 11.3 2.832246399273375
2.3795649004533495 -1.5516619069322841 3.152017119528558 4.25 0.0 202.5 11.4 2.8407716889771857
2.349318654680094 -1.5908701097456304 3.151261549198033 4.25 0.0 202.5 11.5 2.837281418419745
2.3359977145606963 -1.5744794827053568 3.1530885325280895 4.25 0.0 202.5 11.6 2.8170677954023264
2.3276116881037368 -1.544469011986656 3.1535850586261085 4.25 0.0 202.5 11.7 2.7934138074378034
2.320072106103557 -1.5386810695304793 3.1488173522974865 4.25 0.0 202.5 11.8 2.7839313948535542
2.3309131008473765 -1.5159158563344048 3.152430279751899 4.25 0.0 202.5 11.9 2.7804957772289467
2.3458543992841263 -1.4876478266355762 3.154855564972328 4.25 0.0 202.5 12.0 2.7777920942241594
2.3594361650008833 -1.4707679716426607 3.1525007215364447 4.25 0.0 202.5 12.1 2.780305278764176
2.389119193851227 -1.4509803593600537 3.152273956735185 4.25 0.0 202.5 12.2 2.7952163647340376
2.405287821941139 -1.4523906197186263 3.1538464731315896 4.25 0.0 202.5 12.3 2.8097772186821155
2.406239745224921 -1.4815745724565845 3.158075453148709 4.25 0.0 202.5 12.4 2.825783594907792
2.387365155745813 -1.5344551142605012 3.1599473115802126 4.25 0.0 202.5 12.5 2.8379684431912624
2.3625354919774764 -1.5711035577719192 3.160290427162907 4.25 0.0 202.5 12.6 2.8372416781262815
2.3450723390794996 -1.5615216348441032 3.1626291945314438 4.25 0.0 202.5 12.7 2.8173949122552906
2.3320254163265974 -1.5392210606234589 3.1588001904883756 4.25 0.0 202.5 12.8 2.7941982778357097
2.332952010123749 -1.522364694673244 3.161904986186072 4.25 0.0 202.5 12.9 2.785724204785535
2.332501322654743 -1.5188270562466542 3.156020273153405 4.25 0.0 202.5 13.0 2.783414817624747
2.3386924717873407 -1.499706750420704 3.1475300444383993 4.25 0.0 202.5 13.1 2.7782373575438455
2.3534763464843307 -1.4777217322478067 3.1494464139437293 4.25 0.0 202.5 13.2 2.778940883037761
2.385961266189192 -1.4512115952587212 3.1526008843029674 4.25 0.0 202.5 13.3 2.7926378673162215
2.4115300513984224 -1.4385934461865229 3.156389661111373 4.25 0.0 202.5 13.4 2.8080292541582423
2.4143335293568233 -1.4643642973117799 3.1618322601025253 4.25 0.0 202.5 13.5 2.8237154931433865
2.3985850858568187 -1.5184592301561906 3.165475105314353 4.25 0.0 202.5 13.6 2.8388252584020197
2.376852320496249 -1.5602793642595834 3.1687883420538476 4.25 0.0 202.5 13.7 2.843219767795429
2.3521195183495367 -1.567652262906668 3.1680186630258187 4.25 0.0 202.5 13.8 2.8266587777793863
2.338240984208866 -1.539533776107898 3.1648190374831926 4.25 0.0 202.5 13.9 2.7995598132583432
2.329761157583195 -1.5231046930581305 3.1597478614685652 4.25 0.0 202.5 14.0 2.783457374812679
2.3190457749154496 -1.5331625421513106 3.1599300760573867 4.25 0.0 202.5 14.1 2.7800289003550067
2.3396517600246787 -1.5047293599225673 3.152142234517131 4.25 0.0 202.5 14.2 2.781758581329364
2.351292106780063 -1.4705437396297376 3.144714051204223 4.25 0.0 202.5 14.3 2.7732784680897877
2.3725556043274754 -1.44656395149314 3.1416729111125887 4.25 0.0 202.5 14.4 2.7787708364284307
4.25 0.5 3.534291735288517 4.25 0.5 202.5 0.0 4.2793106921559225
4.267102240116793 0.4786682277556248 3.5305263312193222 4.25 0.5 202.5 0.1 4.2938659503846255
4.311043997608211 0.28432695458999885 3.5377391875664346 4.25 0.5 202.5 0.2 4.320409953513695
4.356989312346963 0.004113107002149307 3.5589019372688737 4.25 0.5 202.5 0.3 4.3569912537845275
4.388633871783724 -0.31753100026204145 3.590603192782506 4.25 0.5 202.5 0.4 4.400106043801082
4.385943773955426 -0.642285664712697 3.632647073217275 4.25 0.5 202.5 0.5 4.432723052864209
4.345004287748394 -0.8957889363730547 3.6791223092500833 4.25 0.5 202.5 0.6 4.436383671311613
4.267713739864294 -1.0358317712371476 3.721990785521727 4.25 0.5 202.5 0.7 4.3916202048595645
4.156627420692775 -1.0552443384636185 3.7539263786188872 4.25 0.5 202.5 0.8 4.28848366305791
4.01037006358158 -0.9370249879608146 3.7764320378135934 4.25 0.5 202.5 0.9 4.118383648342428
3.816010798136391 -0.7057815532910919 3.794051423426989 4.25 0.5 202.5 1.0 3.880730087555629
3.5627693019975273 -0.4435338123779148 3.8194637480782 4.25 0.5 202.5 1.1 3.590271207301537
3.2747935914144772 -0.26209673048572646 3.84745286632929 4.25 0.5 202.5 1.2 3.285265249945678
3.0380613761419575 -0.37735947685255466 3.7623009017520617 4.25 0.5 202.5 1.3 3.0614076990783174
2.8273124256802227 -0.7814640376492401 3.5492272657925095 4.25 0.5 202.5 1.4 2.9333226202627007
2.5665333241829607 -1.224454086024043 3.40691108289427 4.25 0.5 202.5 1.5 2.8436562930358886
2.3630005975355486 -1.5706194451529407 3.2169766982702575 4.25 0.5 202.5 1.6 2.8373609684786127
2.2568107647359756 -1.642587880532677 3.096130584683673 4.25 0.5 202.5 1.7 2.791288192412423
2.2697472624043646 -1.5234614374434894 3.0440403727255387 4.25 0.5 202.5 1.8 2.73362166119774
2.257615368237079 -1.482397070865552 3.0037071814052227 4.25 0.5 202.5 1.9 2.700801404511448
2.2601109249138105 -1.5547507443522897 2.9614968257772283 4.25 0.5 202.5 2.0 2.743237370330675
2.2660779461561615 -1.6679646672274686 2.9200133120300347 4.25 0.5 202.5 2.1 2.8137546782146035
2.259779326119868 -1.7541495165771266 2.8769453679679633 4.25 0.5 202.5 2.2 2.860706753455609
2.246896968104651 -1.7916346248289508 2.8472586524583727 4.25 0.5 202.5 2.3 2.873760709273451
2.217797083451896 -1.8137577630102297 2.8383293610109317 4.25 0.5 202.5 2.4 2.86502026628916
2.2087701357256613 -1.8202827170566893 2.8691168805746528 4.25 0.5 202.5 2.5 2.8621835515020413
2.1807422351795407 -1.8392226678962438 2.9131762719766137 4.25 0.5 202.5 2.6 2.8527840293999187
2.216631411136173 -1.7698762308849474 2.9984908132542993 4.25 0.5 202.5 2.7 2.8365325109166384
2.2377621971821235 -1.6752196182951802 3.0723632298902546 4.25 0.5 202.5 2.8 2.7953426302795896
2.272002616288635 -1.584548084049523 3.1317638165335295 4.25 0.5 202.5 2.9 2.7699798770184985
2.327055281645402 -1.486059459566842 3.1816529428338316 4.25 0.5 202.5 3.0 2.7610793181656077
2.371029770230655 -1.4085027353304702 3.1993508220376503 4.25 0.5 202.5 3.1 2.757836493839591
2.405837951077754 -1.3597644624121477 3.216516458562315 4.25 0.5 202.5 3.2 2.763515087725233
2.4534738023551843 -1.3272189116988038 3.243239705152203 4.25 0.5 202.5 3.3 2.789452229096989
2.5026221933449886 -1.298170796774554 3.2703924357379743 4.25 0.5 202.5 3.4 2.819284529844613
2.534131545463251 -1.2747755685343967 3.303149151008574 4.25 0.5 202.5 3.5 2.8367015070049506
2.5468137688121026 -1.2613531145057433 3.3382481526251255 4.25 0.5 202.5 3.6 2.8420541959090513
2.5337697115297795 -1.28200694768385 3.349318589903717 4.25 0.5 202.5 3.7 2.839635674690569
2.505945079737111 -1.3052394881759177 3.33891256012908 4.25 0.5 202.5 3.8 2.8254930302784973
2.453519105539917 -1.3680136384314563 3.3006337979519014 4.25 0.5 202.5 3.9 2.809131060698996
2.3936922612995035 -1.4413931801534345 3.252558946455005 4.25 0.5 202.5 4.0 2.794168381038974
2.3546619084192186 -1.4861220063354574 3.21441091167572 4.25 0.5 202.5 4.1 2.784419386636101
2.3504101664194046 -1.4822357374298178 3.1902628639517734 4.25 0.5 202.5 4.2 2.7787498505122423
2.353329006382116 -1.453428753064221 3.164284230798741 4.25 0.5 202.5 4.3 2.7659740693855492
2.367045249301071 -1.4267267196394886 3.1586213280598043 4.25 0.5 202.5 4.4 2.7637750170323243
2.403983464723547 -1.410117418516733 3.163669366496329 4.25 0.5 202.5 4.5 2.7870356353424195
2.4283926899058526 -1.4242760481588088 3.172829616555941 4.25 0.5 202.5 4.6 2.815253686214984
2.437933538200069 -1.4535610680782314 3.186871238258193 4.25 0.5 202.5 4.7 2.8383727231132694
2.4306857006009515 -1.489887498963822 3.1999955446321366 4.25 0.5 202.5 4.8 2.8509643517018257
2.408523698249592 -1.5165751167268533 3.207986313173658 4.25 0.5 202.5 4.9 2.846223197450432
2.3865183364467435 -1.5135950415632944 3.2103145150806434 4.25 0.5 202.5 5.0 2.8260289665963305
2.363427526590649 -1.502585792669789 3.1986364234370934 4.25 0.5 202.5 5.1 2.8006345241354667
2.344598765452949 -1.5053398095641384 3.19043620649877 4.25 0.5 202.5 5.2 2.7862504038980576
2.3539198117726525 -1.4906204378507812 3.182718278348917 4.25 0.5 202.5 5.3 2.7861959317309783
2.3636008649226423 -1.4607616414460964 3.178400288987212 4.25 0.5 202.5 5.4 2.7785668287416367
2.3790170125434416 -1.4311069423519502 3.18457618415451 4.25 0.5 202.5 5.5 2.776290515493483
2.416482532300857 -1.3938379733737623 3.1966894706480176 4.25 0.5 202.5 5.6 2.789654481281479
2.4482082751344807 -1.3743549937306923 3.2096877739881333 4.25 0.5 202.5 5.7 2.807592457467686
2.46213110290409 -1.3809884817425995 3.225313855800929 4.25 0.5 202.5 5.8 2.8229804736472124
2.460316893725263 -1.4102832530038898 3.24368265874342 4.25 0.5 202.5 5.9 2.835852265413902
2.444418334804589 -1.442731439592276 3.255143464648698 4.25 0.5 202.5 6.0 2.8384247395900495
2.4195189049465196 -1.4568600201801805 3.250891694625259 4.25 0.5 202.5 6.1 2.8242720920253066
2.387320657355002 -1.4614009123153546 3.232293039743976 4.25 0.5 202.5 6.2 2.7991056692361704
2.3571773449402706 -1.4749970432052324 3.2118731341084996 4.25 0.5 202.5 6.3 2.78062966123931
2.3591766713001507 -1.4712130228743558 3.194114425727014 4.25 0.5 202.5 6.4 2.7803205435852103
2.357967436908217 -1.46206030593237 3.1773240696619927 4.25 0.5 202.5 6.5 2.774460446952265
2.364281954259597 -1.4536555156737887 3.1648222372842083 4.25 0.5 202.5 6.6 2.7754177194588943
2.389862102996081 -1.4324901871262472 3.168788003156054 4.25 0.5 202.5 6.7 2.786300236433583
2.4236999814402567 -1.412069686389216 3.1777440053870976 4.25 0.5 202.5 6.8 2.8050423168381684
2.4431886690303855 -1.4122293412549445 3.1926038184433665 4.25 0.5 202.5 6.9 2.821978487653625
2.439991553310313 -1.4449466544272886 3.2053802878865927 4.25 0.5 202.5 7.0 2.83574145760263
2.425400142431202 -1.4833551976949766 3.2179682414705995 4.25 0.5 202.5 7.1 2.8430456368890735
2.4039448521909432 -1.5016574961320808 3.222764053483728 4.25 0.5 202.5 7.2 2.8344181216018582
2.383979859633846 -1.4878022013013648 3.218116939735404 4.25 0.5 202.5 7.3 2.810145078343287
2.367584700505509 -1.4723549455090235 3.2079559129721944 4.25 0.5 202.5 7.4 2.7880614052837216
2.352524404830263 -1.4853431291992776 3.1914022465071503 4.25 0.5 202.5 7.5 2.782196126584444
2.3671593399812125 -1.4757687415164074 3.1811082680618785 4.25 0.5 202.5 7.6 2.789504744447876
2.366656708015211 -1.4686011272068449 3.1737634870710605 4.25 0.5 202.5 7.7 2.785292308614414
2.3809562057371814 -1.4470451128125241 3.1793983544057185 4.25 0.5 202.5 7.8 2.786196693012359
2.41252213236448 -1.4183725604496673 3.183517951974189 4.25 0.5 202.5 7.9 2.7985788821087394
2.437922921068787 -1.3980095274555306 3.193476114994728 4.25 0.5 202.5 8.0 2.8103200543584004
2.4465906423772577 -1.4057162850707252 3.208867108072721 4.25 0.5 202.5 8.1 2.8216739793039527
2.4333174032957747 -1.4519890976804593 3.2240667373336085 4.25 0.5 202.5 8.2 2.8336029935340283
2.4127160984526905 -1.4923067480616274 3.2311762383467637 4.25 0.5 202.5 8.3 2.8369311592005615
2.3969223725991884 -1.4836787624096788 3.225697387121662 4.25 0.5 202.5 8.4 2.818960718117945
2.373077904485447 -1.4725256521419114 3.2129582755141097 4.25 0.5 202.5 8.5 2.792817669840443
2.36091365055847 -1.474662122108695 3.203729960815271 4.25 0.5 202.5 8.6 2.783620239863089
2.3648367013416367 -1.4687887091732479 3.192636982591795 4.25 0.5 202.5 8.7 2.7838449842272484
2.3690000608379918 -1.454668321216845 3.1798677296372286 4.25 0.5 202.5 8.8 2.7799678438791773
2.3744054709835822 -1.442342645491952 3.1837953224106803 4.25 0.5 202.5 8.9 2.7781565196441846
2.410120034808323 -1.4126960950075182 3.1917284997089674 4.25 0.5 202.5 9.0 2.7936336264861152
2.440767884872557 -1.3839803189730502 3.2036959300239074 4.25 0.5 202.5 9.1 2.8058420110779583
2.4589665643121563 -1.3775049385159652 3.221242312667482 4.25 0.5 202.5 9.2 2.818516705652284
2.4560715315231585 -1.4069353983628716 3.241896177554381 4.25 0.5 202.5 9.3 2.830504298375999
2.4452208365036237 -1.4427708369982113 3.256100592999787 4.25 0.5 202.5 9.4 2.8391358944869123
2.4320412868192727 -1.4473184510861286 3.25710315573023 4.25 0.5 202.5 9.5 2.8301158138224474
2.4000809197553576 -1.4511921267115866 3.241340979204488 4.25 0.5 202.5 9.6 2.8047008770996276
2.3623178936014657 -1.4753799392479698 3.2130677284439733 4.25 0.5 202.5 9.7 2.7851915186509184
2.3524100396547607 -1.4853509311225221 3.191539603913235 4.25 0.5 202.5 9.8 2.782103589598176
2.3649194497834323 -1.465048879936294 3.178748509528857 4.25 0.5 202.5 9.9 2.7819439650299502
2.367478125399883 -1.4472588277409308 3.1752622760433833 4.25 0.5 202.5 10.0 2.7747992339484666
2.3916261569096697 -1.42463649825297 3.1755858698162727 4.25 0.5 202.5 10.1 2.78378605976986
2.421751673341478 -1.4093803284340078 3.1801116062719905 4.25 0.5 202.5 10.2 2.802005367144931
2.437191840237504 -1.4152806693005187 3.191901188654135 4.25 0.5 202.5 10.3 2.818319257823002
2.439591372888468 -1.4417550239566201 3.20610610835912 4.25 0.5 202.5 10.4 2.833771976672787
2.4242259950684772 -1.4838670224749568 3.2169022313010114 4.25 0.5 202.5 10.5 2.8423112101869568
2.4014377062007224 -1.5046124838237835 3.2201248519653474 4.25 0.5 202.5 10.6 2.8338598736071905
2.381057316514817 -1.4920808049660914 3.212643123295616 4.25 0.5 202.5 10.7 2.8099357773936755
2.3549807403197964 -1.491360472499384 3.1976003567921527 4.25 0.5 202.5 10.8 2.7874881786674472
2.339030653973959 -1.5109869379208427 3.181797357424083 4.25 0.5 202.5 10.9 2.7846267122896835
2.3508775821498276 -1.4853645536662 3.1695131179690583 4.25 0.5 202.5 11.0 2.780815215641379
2.3605431906160854 -1.4610069417479292 3.163556563388539 4.25 0.5 202.5 11.1 2.7760953583404886
2.3756188450214464 -1.4439605751107678 3.1658995915498176 4.25 0.5 202.5 11.2 2.7800336399574825
2.4066360058363485 -1.4306858694759197 3.1712948172857236 4.25 0.5 202.5 11.3 2.799778370104677
2.4281441778671145 -1.428144925733742 3.1798010053080787 4.25 0.5 202.5 11.4 2.816998771282835
2.4344670103627384 -1.4436543342640968 3.190971674408516 4.25 0.5 202.5 11.5 2.830329920942787
2.422762174828892 -1.4807707336540579 3.2026118640379444 4.25 0.5 202.5 11.6 2.8394468689214802
2.4041847300705133 -1.5100898362311992 3.2118346065491648 4.25 0.5 202.5 11.7 2.8390976611932524
2.3814717989395064 -1.512648547004382 3.210027599365606 4.25 0.5 202.5 11.8 2.8212609868458887
2.364168532048325 -1.493177866838746 3.2032227835332803 4.25 0.5 202.5 11.9 2.7962247745745765
2.3515441597381423 -1.4874525559625058 3.1940155100561753 4.25 0.5 202.5 12.0 2.782494391986794
2.3561042518408857 -1.4727492480657205 3.1830680811558567 4.25 0.5 202.5 12.1 2.778527954370955
2.351057047402201 -1.4716221199269877 3.162642718072877 4.25 0.5 202.5 12.2 2.773651186432417
2.366285568959032 -1.4564923575356623 3.1598351727136738 4.25 0.5 202.5 12.3 2.7786106926706307
2.398420084986648 -1.4359868880866005 3.162568689433213 4.25 0.5 202.5 12.4 2.795438650162797
2.418146227906891 -1.4343811524520522 3.168059349283174 4.25 0.5 202.5 12.5 2.8115619271234276
2.4238498115945424 -1.4542738240888826 3.1776044107029353 4.25 0.5 202.5 12.6 2.8266517763242436
2.413659082904287 -1.4943409008454644 3.189275745378009 4.25 0.5 202.5 12.7 2.838803426873019
2.393577035949094 -1.527283257113923 3.194360287592197 4.25 0.5 202.5 12.8 2.839331818312781
2.369176242974467 -1.5338751121295198 3.1949546730956655 4.25 0.5 202.5 12.9 2.8223693822540237
2.358548353107519 -1.5010035803867565 3.190032891715204 4.25 0.5 202.5 13.0 2.795668449991889
2.3372199146256256 -1.5043739521290165 3.1793834457920287 4.25 0.5 202.5 13.1 2.779521166885925
2.3345794950964165 -1.509090074119982 3.17634221645521 4.25 0.5 202.5 13.2 2.779858678194288
2.350990394927722 -1.4817365404577147 3.1613861798517506 4.25 0.5 202.5 13.3 2.778974453349653
2.3635975525800035 -1.4587140281074211 3.155765262250341 4.25 0.5 202.5 13.4 2.7774880749266164
2.389348758511621 -1.4406490717659979 3.1569773616752923 4.25 0.5 202.5 13.5 2.7900640203732343
2.4142204527356266 -1.4363447546410948 3.1616885591721657 4.25 0.5 202.5 13.6 2.809189678286605
2.42329230272187 -1.4566705308267005 3.1695605665499564 4.25 0.5 202.5 13.7 2.8274077561982467
2.4129557817869864 -1.4972321908193662 3.175520939421699 4.25 0.5 202.5 13.8 2.839728831787466
2.393996823278906 -1.5322951465078485 3.1833765157233125 4.25 0.5 202.5 13.9 2.8423844226073647
2.3685621538289126 -1.5475609270544244 3.1858250514187016 4.25 0.5 202.5 14.0 2.829316436791086
2.3579342710664104 -1.5178487426056275 3.18236469823698 4.25 0.5 202.5 14.1 2.8042323070849475
2.3375104517185146 -1.5130863869504836 3.174289341007694 4.25 0.5 202.5 14.2 2.78449017349104
2.3359915486584493 -1.5115658485082089 3.1701581499800744 4.25 0.5 202.5 14.3 2.7823888710566758
2.336879450901095 -1.505074101789622 3.1545437870091284 4.25 0.5 202.5 14.4 2.7796139336105004
2.347665519536512 -1.4864877874659173 3.1405932054966135 4.25 0.5 202.5 14.5 2.7787010155657192
2.3630656214295773 -1.4745016073702613 3.133286350709354 4.25 0.5 202.5 14.6 2.785360680651581
2.3828111466994035 -1.4753219703776765 3.127431338862052 4.25 0.5 202.5 14.7 2.8025638042895644
2.387712692562686 -1.5006204863682366 3.122599508914737 4.25 0.5 202.5 14.8 2.820112364132499
2.373526974508329 -1.5499935018687454 3.117618332770807 4.25 0.5 202.5 14.9 2.834803371409382
2.3412026599025304 -1.6085038416222315 3.11315507960664 4.25 0.5 202.5 15.0 2.84051307042375
4.25 1.5 3.534291735288517 4.25 1.5 202.5 0.0 4.5069390943299865
4.291306816828237 1.4789578527938165 3.527864218707551 4.25 1.5 202.5 0.1 4.539012065031001
4.395740918892079 1.2923089713122766 3.523314981443537 4.25 1.5 202.5 0.2 4.581768294376787
4.5210632360382315 1.0104593447788548 3.528389684792543 4.25 1.5 202.5 0.3 4.632606272036012
4.649816288674617 0.6234110621591292 3.538839305994416 4.25 1.5 202.5 0.4 4.691421199471026
4.756571244738221 0.17602902550084304 3.555492190845617 4.25 1.5 202.5 0.5 4.759827331331389
4.823381542180423 -0.2998858225088719 3.5760104966175743 4.25 1.5 202.5 0.6 4.832695004652023
4.835856760389016 -0.7607648048226564 3.59424241636584 4.25 1.5 202.5 0.7 4.895331826879257
4.794784918219955 -1.1595756945619435 3.6067383922818474 4.25 1.5 202.5 0.8 4.933009041488608
4.71224287948678 -1.4644170200704898 3.6089430505164355 4.25 1.5 202.5 0.9 4.934546601659163
4.60821330821901 -1.651273161422195 3.600220602549113 4.25 1.5 202.5 1.0 4.895133598552755
4.494388341401381 -1.724628395576366 3.5813502228990575 4.25 1.5 202.5 1.1 4.813924559665738
4.37491685038786 -1.6930684585409905 3.5545103898488386 4.25 1.5 202.5 1.2 4.691095634616076
4.253233311920335 -1.5634733805681942 3.525615468230807 4.25 1.5 202.5 1.3 4.5314945235952955
4.110631627825507 -1.3859694447974622 3.4953735410299367 4.25 1.5 202.5 1.4 4.337995352878051
3.9425555942306834 -1.1974586645416858 3.4699267710978403 4.25 1.5 202.5 1.5 4.120394625140365
3.747933328753532 -1.050175669691881 3.4536055633188694 4.25 1.5 202.5 1.6 3.892283799261601
3.5319299959954953 -0.9887197719751042 3.44570522179493 4.25 1.5 202.5 1.7 3.6677099509240425
3.299988946201488 -1.0270537506133717 3.4494726424191207 4.25 1.5 202.5 1.8 3.4561201442804332
3.051827977538481 -1.142167903866322 3.459897055419543 4.25 1.5 202.5 1.9 3.2585581972874142
2.7846272389664968 -1.278519038296021 3.463366811412189 4.25 1.5 202.5 2.0 3.0641083191166003
2.5217832537032563 -1.391813927872348 3.3732067236374497 4.25 1.5 202.5 2.1 2.8803709463327176
2.3028958803747486 -1.4888610455390063 3.17940599952946 4.25 1.5 202.5 2.2 2.7422685223680214
2.1939500879089575 -1.547211316965814 3.07971633664022 4.25 1.5 202.5 2.3 2.6846377497872616
2.23800483400197 -1.559087722774535 3.0472585367646223 4.25 1.5 202.5 2.4 2.7275300482895637
2.265136631823965 -1.558859886642935 3.026129138816612 4.25 1.5 202.5 2.5 2.7497069129300384
2.2671651507372457 -1.5853157077434532 2.986086551513987 4.25 1.5 202.5 2.6 2.76645327340542
2.258981162596288 -1.6462543002317367 2.9250340005645192 4.25 1.5 202.5 2.7 2.795201086504576
2.254161993979817 -1.7099982052525953 2.8645370629979032 4.25 1.5 202.5 2.8 2.829370982580786
2.256947226623288 -1.7492901194577215 2.818084306993424 4.25 1.5 202.5 2.9 2.8554906243577407
2.2441692013266317 -1.7811951298232735 2.7818160132868908 4.25 1.5 202.5 3.0 2.865126785098551
2.228392124742272 -1.8103682295623686 2.7776453796359437 4.25 1.5 202.5 3.1 2.871091184240264
2.224582450322675 -1.8328231386091707 2.8142294557634786 4.25 1.5 202.5 3.2 2.8823614859529343
2.175520492974265 -1.8856947346936155 2.85715659642777 4.25 1.5 202.5 3.3 2.879016159697999
2.2089490430879315 -1.8312397258535766 2.953616102750989 4.25 1.5 202.5 3.4 2.8693021466034856
2.206022874986143 -1.7540248211133083 3.0321462982682954 4.25 1.5 202.5 3.5 2.8183576774504155
2.2611913237859476 -1.6062899938136956 3.118856439200479 4.25 1.5 202.5 3.6 2.7736535016095374
2.309176704445234 -1.4983532325116915 3.171789764692506 4.25 1.5 202.5 3.7 2.7527003944728143
2.359445214205999 -1.4204937322765956 3.20811054517265 4.25 1.5 202.5 3.8 2.7540486855313007
