visc ampFrac rslFrac vel
3.00000e-02 6.00000e-01 1.40000e+00 5.14956e-01
3.00000e-02 7.00000e-01 1.40000e+00 8.35922e-01
3.00000e-02 5.00000e-01 1.40000e+00 2.21013e-01
1.50000e-01 8.00000e-01 1.40000e+00 9.03583e-02
1.50000e-01 4.00000e-01 1.40000e+00 -1.34221e-02
1.50000e-01 6.00000e-01 1.40000e+00 -1.16468e-02
1.50000e-01 7.00000e-01 1.40000e+00 2.44812e-02
1.50000e-01 5.00000e-01 1.40000e+00 -1.10609e-02
2.02000e+00 8.00000e-01 1.40000e+00 -1.97248e-01
2.02000e+00 4.00000e-01 1.40000e+00 -5.24212e-02
2.02000e+00 6.00000e-01 1.40000e+00 -1.13619e-01
2.02000e+00 7.00000e-01 1.40000e+00 -1.52461e-01
2.02000e+00 5.00000e-01 1.40000e+00 -8.02527e-02
1.00000e-01 8.00000e-01 1.40000e+00 4.27153e-01
1.00000e-01 4.00000e-01 1.40000e+00 -5.23110e-03
1.00000e-01 6.00000e-01 1.40000e+00 7.34139e-02
1.00000e-01 7.00000e-01 1.40000e+00 2.04752e-01
1.00000e-01 5.00000e-01 1.40000e+00 2.17456e-02
2.00000e-01 8.00000e-01 1.40000e+00 -2.17141e-02
2.00000e-01 4.00000e-01 1.40000e+00 -2.27371e-02
2.00000e-01 6.00000e-01 1.40000e+00 -3.14353e-02
2.00000e-01 7.00000e-01 1.40000e+00 -3.01924e-02
2.00000e-01 5.00000e-01 1.40000e+00 -2.75730e-02
5.00000e-02 8.00000e-01 1.40000e+00 9.07409e-01
5.00000e-02 4.00000e-01 1.40000e+00 3.21481e-02
5.00000e-02 6.00000e-01 1.40000e+00 3.19924e-01
5.00000e-02 7.00000e-01 1.40000e+00 6.02581e-01
5.00000e-02 5.00000e-01 1.40000e+00 1.19283e-01
6.30000e-01 8.00000e-01 1.40000e+00 -1.34015e-01
6.30000e-01 4.00000e-01 1.40000e+00 -5.16096e-02
6.30000e-01 6.00000e-01 1.40000e+00 -9.71845e-02
6.30000e-01 7.00000e-01 1.40000e+00 -1.17642e-01
6.30000e-01 5.00000e-01 1.40000e+00 -7.44240e-02
3.50000e-01 8.00000e-01 1.40000e+00 -8.55863e-02
3.50000e-01 4.00000e-01 1.40000e+00 -4.00142e-02
3.50000e-01 6.00000e-01 1.40000e+00 -6.77131e-02
3.50000e-01 7.00000e-01 1.40000e+00 -7.73063e-02
3.50000e-01 5.00000e-01 1.40000e+00 -5.44767e-02
2.70000e+00 8.00000e-01 1.40000e+00 -2.00445e-01
2.70000e+00 4.00000e-01 1.40000e+00 -5.04828e-02
2.70000e+00 6.00000e-01 1.40000e+00 -1.11878e-01
2.70000e+00 7.00000e-01 1.40000e+00 -1.52260e-01
2.70000e+00 5.00000e-01 1.40000e+00 -7.80425e-02
2.00000e+03 4.00000e-01 1.00000e+00 -5.31513e-04
2.00000e+03 5.00000e-01 1.00000e+00 -8.41193e-04
2.00000e+03 6.00000e-01 1.00000e+00 -1.23674e-03
2.00000e+03 7.00000e-01 1.00000e+00 -1.65101e-03
2.00000e+03 8.00000e-01 1.00000e+00 -2.18428e-03
2.00000e+01 4.00000e-01 1.00000e+00 -2.79192e-02
2.00000e+01 5.00000e-01 1.00000e+00 -4.42318e-02
2.00000e+01 6.00000e-01 1.00000e+00 -6.39773e-02
2.00000e+01 7.00000e-01 1.00000e+00 -8.76675e-02
2.00000e+01 8.00000e-01 1.00000e+00 -1.16414e-01
4.00000e+01 4.00000e-01 1.00000e+00 -1.72916e-02
4.00000e+01 5.00000e-01 1.00000e+00 -2.70188e-02
4.00000e+01 6.00000e-01 1.00000e+00 -3.91277e-02
4.00000e+01 7.00000e-01 1.00000e+00 -5.35910e-02
4.00000e+01 8.00000e-01 1.00000e+00 -7.03799e-02
4.00000e+00 4.00000e-01 1.00000e+00 -7.32734e-02
4.00000e+00 5.00000e-01 1.00000e+00 -1.14749e-01
4.00000e+00 6.00000e-01 1.00000e+00 -1.66374e-01
4.00000e+00 7.00000e-01 1.00000e+00 -2.30716e-01
4.00000e+00 8.00000e-01 1.00000e+00 -3.13781e-01
8.00000e+00 4.00000e-01 1.00000e+00 -5.08524e-02
8.00000e+00 5.00000e-01 1.00000e+00 -7.93944e-02
8.00000e+00 6.00000e-01 1.00000e+00 -1.15806e-01
8.00000e+00 7.00000e-01 1.00000e+00 -1.60380e-01
8.00000e+00 8.00000e-01 1.00000e+00 -2.15478e-01
2.00000e+03 4.00000e-01 1.10000e+00 -5.08197e-04
2.00000e+03 5.00000e-01 1.10000e+00 -7.77538e-04
2.00000e+03 6.00000e-01 1.10000e+00 -1.11761e-03
2.00000e+03 7.00000e-01 1.10000e+00 -1.54840e-03
2.00000e+03 8.00000e-01 1.10000e+00 -1.99896e-03
2.00000e+01 4.00000e-01 1.10000e+00 -2.63596e-02
2.00000e+01 5.00000e-01 1.10000e+00 -4.12109e-02
2.00000e+01 6.00000e-01 1.10000e+00 -5.98994e-02
2.00000e+01 7.00000e-01 1.10000e+00 -8.21175e-02
2.00000e+01 8.00000e-01 1.10000e+00 -1.08947e-01
4.00000e+01 4.00000e-01 1.10000e+00 -1.63496e-02
4.00000e+01 5.00000e-01 1.10000e+00 -2.56619e-02
4.00000e+01 6.00000e-01 1.10000e+00 -3.70147e-02
4.00000e+01 7.00000e-01 1.10000e+00 -5.06449e-02
4.00000e+01 8.00000e-01 1.10000e+00 -6.65742e-02
4.00000e+00 4.00000e-01 1.10000e+00 -6.52062e-02
4.00000e+00 5.00000e-01 1.10000e+00 -1.02075e-01
4.00000e+00 6.00000e-01 1.10000e+00 -1.47928e-01
4.00000e+00 7.00000e-01 1.10000e+00 -2.04670e-01
4.00000e+00 8.00000e-01 1.10000e+00 -2.76561e-01
8.00000e+00 4.00000e-01 1.10000e+00 -4.62195e-02
8.00000e+00 5.00000e-01 1.10000e+00 -7.28075e-02
8.00000e+00 6.00000e-01 1.10000e+00 -1.05934e-01
8.00000e+00 7.00000e-01 1.10000e+00 -1.46402e-01
8.00000e+00 8.00000e-01 1.10000e+00 -1.96143e-01
2.00000e+03 4.00000e-01 1.20000e+00 -4.75430e-04
2.00000e+03 5.00000e-01 1.20000e+00 -7.18660e-04
2.00000e+03 6.00000e-01 1.20000e+00 -1.03150e-03
2.00000e+03 7.00000e-01 1.20000e+00 -1.41943e-03
2.00000e+03 8.00000e-01 1.20000e+00 -1.87348e-03
2.00000e+01 4.00000e-01 1.20000e+00 -2.45566e-02
2.00000e+01 5.00000e-01 1.20000e+00 -3.83067e-02
2.00000e+01 6.00000e-01 1.20000e+00 -5.59481e-02
2.00000e+01 7.00000e-01 1.20000e+00 -7.66407e-02
2.00000e+01 8.00000e-01 1.20000e+00 -1.01573e-01
4.00000e+01 4.00000e-01 1.20000e+00 -1.55130e-02
4.00000e+01 5.00000e-01 1.20000e+00 -2.41996e-02
4.00000e+01 6.00000e-01 1.20000e+00 -3.48707e-02
4.00000e+01 7.00000e-01 1.20000e+00 -4.77423e-02
4.00000e+01 8.00000e-01 1.20000e+00 -6.27262e-02
4.00000e+00 4.00000e-01 1.20000e+00 -5.78693e-02
4.00000e+00 5.00000e-01 1.20000e+00 -9.03852e-02
4.00000e+00 6.00000e-01 1.20000e+00 -1.30965e-01
4.00000e+00 7.00000e-01 1.20000e+00 -1.80585e-01
4.00000e+00 8.00000e-01 1.20000e+00 -2.42390e-01
8.00000e+00 4.00000e-01 1.20000e+00 -4.18841e-02
8.00000e+00 5.00000e-01 1.20000e+00 -6.65167e-02
8.00000e+00 6.00000e-01 1.20000e+00 -9.61639e-02
8.00000e+00 7.00000e-01 1.20000e+00 -1.32965e-01
8.00000e+00 8.00000e-01 1.20000e+00 -1.77985e-01
2.00000e+03 4.00000e-01 1.30000e+00 -4.30063e-04
2.00000e+03 5.00000e-01 1.30000e+00 -6.41384e-04
2.00000e+03 6.00000e-01 1.30000e+00 -9.39992e-04
2.00000e+03 7.00000e-01 1.30000e+00 -1.32825e-03
2.00000e+03 8.00000e-01 1.30000e+00 -1.73498e-03
2.00000e+01 4.00000e-01 1.30000e+00 -2.27263e-02
2.00000e+01 5.00000e-01 1.30000e+00 -3.56077e-02
2.00000e+01 6.00000e-01 1.30000e+00 -5.21449e-02
2.00000e+01 7.00000e-01 1.30000e+00 -7.12275e-02
2.00000e+01 8.00000e-01 1.30000e+00 -9.41481e-02
4.00000e+01 4.00000e-01 1.30000e+00 -1.45572e-02
4.00000e+01 5.00000e-01 1.30000e+00 -2.26659e-02
4.00000e+01 6.00000e-01 1.30000e+00 -3.27714e-02
4.00000e+01 7.00000e-01 1.30000e+00 -4.48599e-02
4.00000e+01 8.00000e-01 1.30000e+00 -5.89924e-02
4.00000e+00 4.00000e-01 1.30000e+00 -5.11756e-02
4.00000e+00 5.00000e-01 1.30000e+00 -7.98064e-02
4.00000e+00 6.00000e-01 1.30000e+00 -1.15647e-01
4.00000e+00 7.00000e-01 1.30000e+00 -1.59053e-01
4.00000e+00 8.00000e-01 1.30000e+00 -2.12349e-01
8.00000e+00 4.00000e-01 1.30000e+00 -3.80314e-02
8.00000e+00 5.00000e-01 1.30000e+00 -6.01086e-02
8.00000e+00 6.00000e-01 1.30000e+00 -8.69236e-02
8.00000e+00 7.00000e-01 1.30000e+00 -1.20350e-01
8.00000e+00 8.00000e-01 1.30000e+00 -1.60733e-01
2.00000e+03 4.00000e-01 1.40000e+00 -4.09651e-04
2.00000e+03 5.00000e-01 1.40000e+00 -6.05284e-04
2.00000e+03 6.00000e-01 1.40000e+00 -8.94167e-04
2.00000e+03 7.00000e-01 1.40000e+00 -1.21495e-03
2.00000e+03 8.00000e-01 1.40000e+00 -1.59527e-03
2.00000e+01 4.00000e-01 1.40000e+00 -2.09643e-02
2.00000e+01 5.00000e-01 1.40000e+00 -3.31910e-02
2.00000e+01 6.00000e-01 1.40000e+00 -4.79978e-02
2.00000e+01 7.00000e-01 1.40000e+00 -6.60598e-02
2.00000e+01 8.00000e-01 1.40000e+00 -8.71462e-02
4.00000e+01 4.00000e-01 1.40000e+00 -1.35922e-02
4.00000e+01 5.00000e-01 1.40000e+00 -2.12201e-02
4.00000e+01 6.00000e-01 1.40000e+00 -3.07359e-02
4.00000e+01 7.00000e-01 1.40000e+00 -4.19718e-02
4.00000e+01 8.00000e-01 1.40000e+00 -5.52341e-02
4.00000e+00 4.00000e-01 1.40000e+00 -4.50454e-02
4.00000e+00 5.00000e-01 1.40000e+00 -7.03718e-02
4.00000e+00 6.00000e-01 1.40000e+00 -1.01916e-01
4.00000e+00 7.00000e-01 1.40000e+00 -1.40183e-01
4.00000e+00 8.00000e-01 1.40000e+00 -1.86872e-01
8.00000e+00 4.00000e-01 1.40000e+00 -3.44812e-02
8.00000e+00 5.00000e-01 1.40000e+00 -5.39111e-02
8.00000e+00 6.00000e-01 1.40000e+00 -7.83244e-02
8.00000e+00 7.00000e-01 1.40000e+00 -1.08546e-01
8.00000e+00 8.00000e-01 1.40000e+00 -1.44588e-01
2.00000e+03 4.00000e-01 1.50000e+00 -3.69307e-04
2.00000e+03 5.00000e-01 1.50000e+00 -5.51759e-04
2.00000e+03 6.00000e-01 1.50000e+00 -8.21696e-04
2.00000e+03 7.00000e-01 1.50000e+00 -1.15449e-03
2.00000e+03 8.00000e-01 1.50000e+00 -1.48071e-03
2.00000e+01 4.00000e-01 1.50000e+00 -1.94934e-02
2.00000e+01 5.00000e-01 1.50000e+00 -3.05025e-02
2.00000e+01 6.00000e-01 1.50000e+00 -4.41935e-02
2.00000e+01 7.00000e-01 1.50000e+00 -6.11724e-02
2.00000e+01 8.00000e-01 1.50000e+00 -8.07422e-02
4.00000e+01 4.00000e-01 1.50000e+00 -1.27247e-02
4.00000e+01 5.00000e-01 1.50000e+00 -1.99250e-02
4.00000e+01 6.00000e-01 1.50000e+00 -2.86755e-02
4.00000e+01 7.00000e-01 1.50000e+00 -3.91710e-02
4.00000e+01 8.00000e-01 1.50000e+00 -5.16008e-02
4.00000e+00 4.00000e-01 1.50000e+00 -3.97635e-02
4.00000e+00 5.00000e-01 1.50000e+00 -6.25530e-02
4.00000e+00 6.00000e-01 1.50000e+00 -9.04927e-02
4.00000e+00 7.00000e-01 1.50000e+00 -1.24609e-01
4.00000e+00 8.00000e-01 1.50000e+00 -1.65696e-01
8.00000e+00 4.00000e-01 1.50000e+00 -3.07681e-02
8.00000e+00 5.00000e-01 1.50000e+00 -4.83293e-02
8.00000e+00 6.00000e-01 1.50000e+00 -7.08249e-02
8.00000e+00 7.00000e-01 1.50000e+00 -9.76904e-02
8.00000e+00 8.00000e-01 1.50000e+00 -1.30427e-01
2.00000e+03 4.00000e-01 1.60000e+00 -3.35004e-04
2.00000e+03 5.00000e-01 1.60000e+00 -5.02405e-04
2.00000e+03 6.00000e-01 1.60000e+00 -7.54785e-04
2.00000e+03 7.00000e-01 1.60000e+00 -1.04504e-03
2.00000e+03 8.00000e-01 1.60000e+00 -1.38254e-03
2.00000e+01 4.00000e-01 1.60000e+00 -1.79189e-02
2.00000e+01 5.00000e-01 1.60000e+00 -2.80362e-02
2.00000e+01 6.00000e-01 1.60000e+00 -4.07862e-02
2.00000e+01 7.00000e-01 1.60000e+00 -5.65724e-02
2.00000e+01 8.00000e-01 1.60000e+00 -7.46827e-02
4.00000e+01 4.00000e-01 1.60000e+00 -1.18633e-02
4.00000e+01 5.00000e-01 1.60000e+00 -1.85208e-02
4.00000e+01 6.00000e-01 1.60000e+00 -2.66985e-02
4.00000e+01 7.00000e-01 1.60000e+00 -3.65273e-02
4.00000e+01 8.00000e-01 1.60000e+00 -4.81027e-02
4.00000e+00 4.00000e-01 1.60000e+00 -3.56421e-02
4.00000e+00 5.00000e-01 1.60000e+00 -5.61775e-02
4.00000e+00 6.00000e-01 1.60000e+00 -8.10751e-02
4.00000e+00 7.00000e-01 1.60000e+00 -1.11594e-01
4.00000e+00 8.00000e-01 1.60000e+00 -1.47920e-01
8.00000e+00 4.00000e-01 1.60000e+00 -2.76695e-02
8.00000e+00 5.00000e-01 1.60000e+00 -4.36765e-02
8.00000e+00 6.00000e-01 1.60000e+00 -6.41110e-02
8.00000e+00 7.00000e-01 1.60000e+00 -8.81979e-02
8.00000e+00 8.00000e-01 1.60000e+00 -1.18131e-01
2.00000e+03 4.00000e-01 1.80000e+00 -2.93442e-04
2.00000e+03 5.00000e-01 1.80000e+00 -4.35544e-04
2.00000e+03 6.00000e-01 1.80000e+00 -6.52949e-04
2.00000e+03 7.00000e-01 1.80000e+00 -8.81400e-04
2.00000e+03 8.00000e-01 1.80000e+00 -1.16133e-03
2.00000e+01 4.00000e-01 1.80000e+00 -1.54269e-02
2.00000e+01 5.00000e-01 1.80000e+00 -2.42865e-02
2.00000e+01 6.00000e-01 1.80000e+00 -3.50909e-02
2.00000e+01 7.00000e-01 1.80000e+00 -4.83376e-02
2.00000e+01 8.00000e-01 1.80000e+00 -6.40804e-02
4.00000e+01 4.00000e-01 1.80000e+00 -1.02577e-02
4.00000e+01 5.00000e-01 1.80000e+00 -1.61082e-02
4.00000e+01 6.00000e-01 1.80000e+00 -2.33324e-02
4.00000e+01 7.00000e-01 1.80000e+00 -3.17479e-02
4.00000e+01 8.00000e-01 1.80000e+00 -4.16660e-02
4.00000e+00 4.00000e-01 1.80000e+00 -2.99665e-02
4.00000e+00 5.00000e-01 1.80000e+00 -4.67049e-02
4.00000e+00 6.00000e-01 1.80000e+00 -6.75168e-02
4.00000e+00 7.00000e-01 1.80000e+00 -9.23801e-02
4.00000e+00 8.00000e-01 1.80000e+00 -1.22290e-01
8.00000e+00 4.00000e-01 1.80000e+00 -2.32709e-02
8.00000e+00 5.00000e-01 1.80000e+00 -3.64928e-02
8.00000e+00 6.00000e-01 1.80000e+00 -5.32004e-02
8.00000e+00 7.00000e-01 1.80000e+00 -7.33750e-02
8.00000e+00 8.00000e-01 1.80000e+00 -9.77907e-02
2.00000e+03 4.00000e-01 2.00000e+00 -2.43039e-04
2.00000e+03 5.00000e-01 2.00000e+00 -3.60308e-04
2.00000e+03 6.00000e-01 2.00000e+00 -5.59302e-04
2.00000e+03 7.00000e-01 2.00000e+00 -7.57007e-04
2.00000e+03 8.00000e-01 2.00000e+00 -9.99309e-04
2.00000e+01 4.00000e-01 2.00000e+00 -1.32181e-02
2.00000e+01 5.00000e-01 2.00000e+00 -2.07446e-02
2.00000e+01 6.00000e-01 2.00000e+00 -3.01456e-02
2.00000e+01 7.00000e-01 2.00000e+00 -4.15535e-02
2.00000e+01 8.00000e-01 2.00000e+00 -5.52356e-02
4.00000e+01 4.00000e-01 2.00000e+00 -8.92120e-03
4.00000e+01 5.00000e-01 2.00000e+00 -1.39332e-02
4.00000e+01 6.00000e-01 2.00000e+00 -2.00763e-02
4.00000e+01 7.00000e-01 2.00000e+00 -2.74231e-02
4.00000e+01 8.00000e-01 2.00000e+00 -3.59979e-02
4.00000e+00 4.00000e-01 2.00000e+00 -2.56786e-02
4.00000e+00 5.00000e-01 2.00000e+00 -4.01960e-02
4.00000e+00 6.00000e-01 2.00000e+00 -5.83715e-02
4.00000e+00 7.00000e-01 2.00000e+00 -7.97052e-02
4.00000e+00 8.00000e-01 2.00000e+00 -1.05557e-01
8.00000e+00 4.00000e-01 2.00000e+00 -1.95545e-02
8.00000e+00 5.00000e-01 2.00000e+00 -3.08765e-02
8.00000e+00 6.00000e-01 2.00000e+00 -4.52654e-02
8.00000e+00 7.00000e-01 2.00000e+00 -6.27050e-02
8.00000e+00 8.00000e-01 2.00000e+00 -8.31259e-02
