Re,amp,err,rsl,t_ss,v_ss,v_swim
0.9997554521921109,0.24,0.006995713265067689,1.6,1.1,-0.13530800000000043,
0.49987772609605546,0.12,0.007183364839318085,1.6,1.1,-0.0362304,
0.749816589144083,0.18,0.006648408149133808,1.6,1.1,-0.07909759999999977,
0.8747860206680971,0.21,0.007249025341133062,1.6,1.1,-0.10582400000000025,
0.6248471576200694,0.15,0.006541327326285424,1.6,1.1,-0.055764000000000154,
45.23893421169302,0.24,0.00968438922756094,1.6,4.9,0.4187039999999985,
22.61946710584651,0.12,0.004627165144871435,1.6,1.3,0.0019446399999997722,
33.92920065876976,0.18,0.006972863792056265,1.6,3.0,0.045865600000000346,
39.5840674352314,0.21,0.009100703355611695,1.6,5.9,0.23041199999999987,
28.274333882308138,0.15,0.0023596678313887206,1.6,2.9001,0.01767120000000008,
361.91147369354417,0.24,0.008592049065658879,1.6,3.5000699999999996,1.0886439999999995,
180.95573684677208,0.12,0.007509710832983445,1.6,7.4,0.046688000000000285,
271.43360527015807,0.18,0.006668392871622685,1.6,5.7,0.48908399999999996,
316.6725394818512,0.21,0.0034921148365884254,1.6,4.0,0.8810439999999985,
226.1946710584651,0.15,0.00884258003255702,1.6,7.7,0.23799000000000003,
2.396764726447312,0.24,0.003909975205032166,1.6,1.2001,-0.12632399999999966,
1.198382363223656,0.12,0.00025341583426747764,1.6,1.2001,-0.037891999999999926,
1.797573544835484,0.18,0.0028499852936721254,1.6,1.2001,-0.07910240000000025,
2.0971691356413986,0.21,0.004839291596727541,1.6,1.2001,-0.1024919999999997,
1.4979779540295703,0.15,0.00291055636403492,1.6,1.2001,-0.05733759999999988,
4.308469924923145,0.24,0.0030715225976316054,1.6,1.4001,-0.10905600000000004,
2.1542349624615724,0.12,0.009368716441635231,1.6,1.2001,-0.0365447999999996,
3.231352443692358,0.18,0.0032369396986025633,1.6,1.4001,-0.07439680000000004,
3.769911184307752,0.21,0.0014138662344581588,1.6,1.4001,-0.09266399999999986,
2.6927937030769655,0.15,0.003707945597687961,1.6,1.4001,-0.05567280000000058,
180.95573684677208,0.24,0.008631288209236662,1.6,3.1000799999999997,0.9582319999999986,
90.47786842338604,0.12,0.009183515974694204,1.6,6.9,0.05230800000000024,
135.71680263507903,0.18,0.00943248247621375,1.6,5.7,0.4607708000000008,
158.3362697409256,0.21,0.008825556321282435,1.6,5.4,0.9076000000000026,
113.09733552923255,0.15,0.00875978821639459,1.6,7.2,0.2084360000000005,
120.63715789784806,0.24,0.005919983035270263,1.6,4.7,1.1384599999999987,
60.31857894892403,0.12,0.006898161354736821,1.6,5.2,0.031061600000000134,
90.47786842338603,0.18,0.009189936790605027,1.6,5.7,0.3531639999999995,
105.55751316061706,0.21,0.0099855086918477,1.6,5.2,0.6885959999999989,
75.39822368615503,0.15,0.009482101054733889,1.6,6.9,0.15351799999999982,
24.127431579569613,0.24,0.002129872702972712,1.6,3.4001,0.032371200000000266,
12.063715789784807,0.12,0.002751854510576358,1.6,2.2,-0.006704799999999886,
18.095573684677206,0.18,0.0034512510788584977,1.6,2.4001,-0.0009304000000002893,
21.11150263212341,0.21,0.007297315903404612,1.6,4.5,0.010534959999999982,
15.079644737231009,0.15,0.002749370471340975,1.6,1.1,-0.006244000000000265,
1.7916409588789315,0.24,0.0017779117070975368,1.6,1.2001,-0.13297599999999998,
0.8958204794394657,0.12,0.003947257915516387,1.6,1.2001,-0.03795200000000004,
1.3437307191591983,0.18,0.0005245135878681074,1.6,1.2001,-0.08079439999999993,
1.567685839019065,0.21,0.0017877617524634346,1.6,1.2001,-0.10624400000000034,
1.1197755992993321,0.15,0.0020850881674818185,1.6,1.2001,-0.057814399999999606,
36.19114736935442,0.24,0.007173166991052529,1.6,5.7,0.2928920000000005,
18.09557368467721,0.12,0.009057932072092769,1.6,3.4001,0.0029503120000003774,
27.143360527015805,0.18,0.006871414913953268,1.6,3.0,0.026961599999999922,
31.667253948185117,0.21,0.006847355471206458,1.6,4.9,0.10557599999999989,
22.61946710584651,0.15,0.0024927730530521193,1.6,1.5,0.0038285600000003595,
18.09557368467721,0.24,0.0041154791154356125,1.6,2.3001,-0.013077599999999634,
9.047786842338605,0.12,0.0007899934167385947,1.6,1.6,-0.012142399999999859,
13.571680263507902,0.18,0.0028205373362587896,1.6,1.6,-0.016687200000000096,
15.833626974092558,0.21,0.009334051337333461,1.6,1.1,-0.013245599999999552,
11.309733552923255,0.15,0.003964150293001085,1.6,1.2001,-0.013979999999999965,
72.38229473870884,0.24,0.009657210865670013,1.6,4.7,0.7719939999999987,
36.19114736935442,0.12,0.009926825117624308,1.6,1.8,0.007121599999999926,
54.28672105403161,0.18,0.009444132199421603,1.6,6.2,0.2191160000000001,
63.33450789637023,0.21,0.00924993675862762,1.6,5.2,0.4412579999999996,
45.23893421169302,0.15,0.009697325888926201,1.6,5.7,0.06872000000000034,
5.744626566564193,0.24,0.0002451473948601439,1.6,1.4001,-0.09139599999999927,
2.8723132832820966,0.12,0.00287509564331299,1.6,1.4001,-0.03440399999999988,
4.308469924923144,0.18,0.0007526464018660589,1.6,1.4001,-0.06585119999999989,
5.026548245743669,0.21,9.989411223852626e-05,1.6,1.4001,-0.08009279999999987,
3.5903916041026207,0.15,6.387123558645858e-05,1.6,1.4001,-0.05009760000000002,
10.340327819815549,0.24,0.002880267752272842,1.6,1.4001,-0.04957440000000002,
5.1701639099077745,0.12,0.0014595071617757441,1.6,1.4001,-0.023603999999999934,
7.75524586486166,0.18,0.0016625746708677745,1.6,1.4001,-0.04145039999999983,
9.047786842338605,0.21,0.0001185315632700991,1.6,1.4001,-0.04723919999999976,
6.462704887384718,0.15,0.0008259042436989458,1.6,1.4001,-0.03296080000000001,
1.340412865531645,0.24,0.009326640330292431,1.6,1.1,-0.13592399999999993,
0.6702064327658225,0.12,0.00990288780988071,1.6,1.2001,-0.037192799999999804,
1.0053096491487334,0.18,0.009637278791990278,1.6,1.1,-0.08087759999999977,
1.1728612573401895,0.21,0.0023851227965588895,1.6,1.2001,-0.10707599999999962,
0.8377580409572781,0.15,0.00924128618448161,1.6,1.1,-0.05740079999999964,
