Re,amp,err,rsl,t_ss,v_ss,v_swim
63.33450789637023,0.21,0.009696209067894833,1.5,4.9,0.45599880000000026,
45.23893421169302,0.15,0.00941290050082053,1.5,4.9,0.0669160000000002,
5.744626566564193,0.24,0.0022027298115911143,1.5,1.4001,-0.10191600000000023,
2.8723132832820966,0.12,0.0014683984116485613,1.5,1.4001,-0.03862479999999996,
4.308469924923144,0.18,0.0016500037993531288,1.5,1.4001,-0.07381840000000017,
5.026548245743669,0.21,0.0011928572069272992,1.5,1.4001,-0.0893040000000005,
3.5903916041026207,0.15,0.0006836048763715924,1.5,1.4001,-0.05621119999999992,
10.340327819815549,0.24,0.00011822951303841698,1.5,1.4001,-0.05412560000000011,
5.1701639099077745,0.12,0.001925070339109649,1.5,1.4001,-0.027063999999999925,
7.75524586486166,0.18,0.003796507213366221,1.5,1.4001,-0.04653440000000031,
9.047786842338605,0.21,0.0013593182026484013,1.5,1.4001,-0.05245040000000034,
6.462704887384718,0.15,0.0014084507042303512,1.5,1.4001,-0.03754080000000021,
1.340412865531645,0.24,0.00825986815979766,1.5,1.1,-0.15233999999999992,
0.6702064327658225,0.12,0.00988286969252574,1.5,1.1,-0.041936799999999885,
1.0053096491487334,0.18,0.008389351496888594,1.5,1.1,-0.09048560000000017,
1.1728612573401895,0.21,0.008732157850546984,1.5,1.1,-0.12014000000000025,
0.8377580409572781,0.15,0.007910737792260094,1.5,1.1,-0.06431679999999984,
